ID	CDSs_GENEMARKS
NC_016443	2
NC_016444	2
NC_016572	3
NC_016573	4
NC_016574	4
NC_010661	2
NC_003845	3
NC_003871	3
NC_003886	2
NC_003891	4
NC_003988	2
NC_004049	2
NC_001541	6
NC_006563	6
NC_001678	7
NC_001690	5
NC_001693	5
NC_001691	5
NC_001676	6
NC_022641	2
NC_001701	3
NC_006146	107
NC_002815	4
NC_005215	2
NC_005077	3
NC_006313	2
NC_005897	3
NC_004197	5
NC_016447	162
NC_016448	139
NC_016575	4
NC_016576	3
NC_007920	2
NC_006962	3
NC_001718	3
NC_001747	5
NC_004104	6
NC_004178	2
NC_004628	3
NC_003606	2
NC_003782	3
NC_002509	2
NC_008190	2
NC_008191	2
NC_000939	5
NC_003762	2
NC_006317	3
NC_002199	7
NC_005036	7
NC_005134	7
NC_004011	2
NC_004295	3
NC_003930	3
NC_003878	5
NC_016441	2
NC_016577	3
NC_016578	4
NC_003215	3
NC_004640	3
NC_004810	6
NC_007537	2
NC_006630	2
NC_007767	119
NC_008283	5
NC_008284	3
NC_005221	3
NC_001265	4
NC_002469	4
NC_004215	2
NC_004216	2
NC_003610	5
NC_003400	4
NC_004618	5
NC_004655	4
NC_005053	3
NC_005132	5
NC_015961	3
NC_005079	2
NC_005175	2
NC_005218	2
NC_008170	5
NC_006308	2
NC_006311	2
NC_006309	2
NC_010148	2
NC_015626	3
NC_001927	2
NC_006935	2
NC_005225	2
NC_003083	113
NC_007988	4
NC_007989	3
NC_012038	4
NC_012041	3
NC_005778	2
NC_004573	2
NC_005288	2
NC_003605	2
NC_005889	3
NC_005999	2
NC_007013	3
NC_003616	3
NC_003614	2
NC_008302	2
NC_007571	2
NC_009087	4
NC_011545	5
NC_013023	3
NC_013465	4
NC_013057	3
NC_005210	6
NC_005209	3
NC_013116	3
NC_014597	2
NC_004830	2
AC_000003	27
NC_008177	2
NC_001457	6
NC_015399	2
NC_007654	4
NC_007612	6
NC_006314	3
NC_006315	2
NC_006316	2
NC_014821	4
NC_016964	2
NC_016965	4
NC_003559	2
NC_003560	2
NC_016877	2
NC_015552	5
NC_015879	2
NC_015880	2
NC_015881	2
NC_015882	2
NC_007905	3
NC_001434	3
NC_006644	2
NC_008305	3
NC_007731	4
NC_013218	2
NC_013219	2
NC_013220	2
NC_013397	2
NC_013398	2
NC_013399	2
NC_013401	2
NC_001866	2
NC_001494	5
NC_014395	3
NC_013221	2
NC_001361	5
NC_013403	2
NC_013405	2
NC_013400	2
NC_010951	3
NC_010952	4
NC_014238	2
NC_007534	2
NC_008004	4
NC_007560	2
NC_007816	5
NC_022637	2
NC_015116	4
NC_004440	2
NC_003443	8
NC_005281	2
NC_002728	7
NC_003729	2
NC_004611	4
NC_003615	2
NC_010953	3
NC_016648	2
NC_016159	2
NC_015491	3
NC_015962	4
NC_016418	3
NC_017004	5
NC_015124	4
NC_015126	2
NC_003056	5
NC_001514	5
NC_003887	3
NC_007034	4
NC_007035	7
NC_007036	6
NC_007037	2
NC_007038	4
NC_014596	3
NC_004542	4
NC_015127	2
NC_015128	2
NC_015129	2
NC_015130	2
NC_015132	3
NC_015133	2
NC_015134	2
NC_011515	4
NC_003496	2
NC_003054	3
NC_005290	2
NC_005289	2
NC_001800	7
NC_004645	4
NC_007039	7
NC_004639	4
NC_010944	5
NC_010947	4
NC_006499	2
NC_004646	3
NC_003680	5
NC_003672	4
NC_002357	4
NC_009383	4
NC_010946	5
NC_010707	2
NC_010838	3
NC_007408	5
NC_006259	3
NC_006937	4
NC_008948	2
NC_008949	3
NC_003520	3
NC_004168	2
NC_007582	2
NC_001789	6
NC_012931	5
NC_015150	5
NC_003530	5
NC_007919	5
NC_004676	3
NC_004674	5
NC_004096	3
NC_004101	3
NC_005267	2
NC_010839	3
NC_012535	2
NC_016003	4
NC_006011	2
NC_006009	2
NC_001834	3
NC_006265	5
NC_007015	5
NC_011554	2
NC_001935	3
NC_001939	3
NC_001938	3
NC_002641	84
NC_005301	2
NC_004608	3
NC_001354	6
NC_001874	3
NC_002330	4
NC_003541	2
NC_006061	3
NC_006943	5
NC_015049	72
NC_015050	5
NC_015940	2
NC_001724	5
NC_013955	9
NC_003434	4
NC_006875	3
NC_001943	4
NC_003691	2
NC_003740	3
NC_003669	5
NC_007657	2
NC_015941	2
NC_016963	1
NC_007518	3
NC_007673	2
NC_007584	2
NC_007749	2
NC_007751	2
NC_002016	2
NC_015069	2
NC_005896	6
NC_006447	3
NC_001725	7
NC_004200	2
NC_001348	71
NC_008729	2
NC_010646	12
NC_008310	5
NC_008560	2
NC_001340	2
NC_004122	3
NC_007003	3
NC_008853	3
NC_010670	2
NC_010985	3
NC_010948	3
NC_011372	3
NC_012812	2
NC_001555	2
NC_002568	5
NC_007158	2
NC_002164	2
NC_001449	4
NC_022633	2
NC_022635	2
NC_022636	2
NC_022638	2
NC_008893	1
NC_008968	2
NC_010757	3
NC_015451	2
NC_013423	2
NC_014380	3
NC_013920	3
NC_013528	4
NC_014069	3
NC_014076	3
NC_022640	2
NC_022642	2
NC_008982	1
NC_008994	4
NC_015934	2
NC_003467	2
NC_003785	2
NC_014645	5
NC_014744	1
NC_006944	9
NC_014143	6
NC_014746	2
NC_014747	2
NC_003225	151
NC_037662	2
NC_037661	2
NC_030689	5
NC_028106	5
NC_017915	3
NC_019034	4
NC_032927	5
NC_024810	4
NC_013135	7
NC_034268	2
NC_034269	2
NC_034270	2
NC_034271	2
NC_036389	2
NC_037657	3
NC_034552	2
NC_034553	2
NC_034470	2
NC_026439	8
NC_034513	2
NC_034523	2
NC_034514	2
NC_038236	6
NC_038260	2
NC_038261	2
NC_038262	2
NC_038263	2
NC_003346	3
NC_003812	2
NC_003813	1
NC_003815	2
NC_003816	2
NC_003817	2
NC_003819	2
NC_011547	6
NC_017678	2
NC_038264	44
NC_038265	35
NC_038266	3
NC_038267	2
NC_038268	4
NC_038269	6
NC_038270	7
NC_038271	8
NC_038275	9
NC_038276	6
NC_038277	6
NC_038278	7
NC_038279	7
NC_038280	7
NC_038281	7
NC_038282	8
NC_038283	7
NC_038284	6
NC_038285	6
NC_038286	6
NC_038287	6
NC_038288	3
NC_038289	2
NC_038290	3
NC_038291	8
NC_038292	7
NC_038293	11
NC_038295	6
NC_038296	6
NC_038297	6
NC_038301	2
NC_038302	2
NC_038303	2
NC_038304	2
NC_038305	2
NC_038307	2
NC_038308	2
NC_038310	2
NC_038311	2
NC_038313	2
NC_038314	2
NC_038315	2
NC_038316	2
NC_038317	2
NC_038318	2
NC_038320	2
NC_038321	3
NC_038322	3
NC_038323	2
NC_038324	5
NC_038325	4
NC_038326	2
NC_038327	3
NC_038328	2
NC_038329	2
NC_038330	2
NC_038331	4
NC_038335	2
NC_038336	3
NC_038337	4
NC_038338	3
NC_038339	3
NC_038340	3
NC_038341	3
NC_038342	3
NC_038343	3
NC_038344	4
NC_038345	3
NC_038346	3
NC_038347	3
NC_038348	2
NC_038349	3
NC_038350	3
NC_038351	3
NC_038352	3
NC_038353	4
NC_038354	3
NC_038355	3
NC_038356	3
NC_038357	4
NC_038358	3
NC_038359	3
NC_038360	3
NC_038361	3
NC_038362	3
NC_038363	2
NC_038364	3
NC_038366	3
NC_038367	3
NC_038370	2
NC_038371	104
NC_038372	2
NC_038373	2
NC_038374	2
NC_038375	150
NC_038378	4
NC_038379	9
NC_038380	4
NC_038381	4
NC_038382	4
NC_038383	2
NC_038384	2
NC_038385	3
NC_038386	3
NC_038387	4
NC_038388	3
NC_038389	3
NC_038390	3
NC_038391	3
NC_038392	3
NC_038396	3
NC_038397	2
NC_038398	3
NC_038399	3
NC_038400	3
NC_038401	3
NC_038402	3
NC_038403	3
NC_038404	3
NC_038405	2
NC_038406	3
NC_038407	3
NC_038408	3
NC_038409	3
NC_038410	3
NC_038411	3
NC_038412	3
NC_038413	3
NC_038414	3
NC_038415	3
NC_038416	3
NC_038417	3
NC_038418	3
NC_038419	4
NC_038420	8
NC_038421	9
NC_038423	2
NC_038424	2
NC_038433	2
NC_038434	2
NC_038435	2
NC_038436	3
NC_038437	2
NC_038438	4
NC_038439	4
NC_038440	4
NC_038441	3
NC_038442	3
NC_038443	3
NC_038444	4
NC_038445	3
NC_038446	2
NC_038447	2
NC_038448	5
NC_038449	4
NC_038450	4
NC_038452	4
NC_038453	4
NC_038454	5
NC_038455	4
NC_038456	3
NC_038457	3
NC_038458	4
NC_038459	4
NC_038460	4
NC_038461	4
NC_038462	5
NC_038463	4
NC_038464	5
NC_038465	4
NC_038466	3
NC_038467	4
NC_038468	4
NC_038469	3
NC_038470	5
NC_038471	4
NC_038472	4
NC_038473	5
NC_038474	3
NC_038475	3
NC_038476	4
NC_038477	5
NC_038478	3
NC_038479	4
NC_038480	4
NC_038481	4
NC_038482	3
NC_038483	3
NC_038484	3
NC_038485	4
NC_038486	4
NC_038487	4
NC_038488	3
NC_038489	3
NC_038490	3
NC_038491	4
NC_038492	4
NC_038493	4
NC_038494	5
NC_038495	3
NC_038496	3
NC_038497	3
NC_038498	4
NC_038499	4
NC_038500	3
NC_038501	3
NC_038502	3
NC_038503	3
NC_038505	2
NC_038506	2
NC_038509	2
NC_038510	2
NC_038512	4
NC_038516	5
NC_038517	5
NC_038518	6
NC_038519	6
NC_038520	6
NC_038521	6
NC_038522	5
NC_038523	5
NC_038524	6
NC_038525	5
NC_038526	6
NC_038527	6
NC_038528	2
NC_038529	2
NC_038530	2
NC_038531	5
NC_038532	5
NC_038533	3
NC_038534	4
NC_038535	3
NC_038536	4
NC_038537	4
NC_038538	5
NC_038539	3
NC_038540	3
NC_038541	3
NC_038542	3
NC_038543	3
NC_038544	3
NC_038545	3
NC_038547	3
NC_038550	2
NC_038554	5
NC_038555	5
NC_038556	5
NC_038557	6
NC_038558	4
NC_038560	2
NC_038561	2
NC_038562	2
NC_038563	2
NC_038564	2
NC_038565	2
NC_038566	2
NC_038567	2
NC_038568	2
NC_038569	2
NC_038570	2
NC_038571	2
NC_038572	2
NC_038573	2
NC_038614	2
NC_038615	2
NC_038616	2
NC_038617	2
NC_038618	2
NC_038619	2
NC_038620	2
NC_038621	2
NC_038622	2
NC_038623	2
NC_038624	2
NC_038625	2
NC_038626	2
NC_038627	2
NC_038628	2
NC_038629	2
NC_038630	2
NC_038631	2
NC_038632	2
NC_038633	1
NC_038634	2
NC_038635	2
NC_038636	2
NC_038637	2
NC_038638	2
NC_038639	2
NC_038640	2
NC_038641	2
NC_038642	2
NC_038643	3
NC_038644	2
NC_038645	2
NC_038646	2
NC_038647	2
NC_038648	2
NC_038649	2
NC_038650	2
NC_038651	2
NC_038652	2
NC_038653	2
NC_038654	3
NC_038655	3
NC_038656	2
NC_038657	2
NC_038658	2
NC_038659	2
NC_038660	2
NC_038661	2
NC_038662	2
NC_038663	2
NC_038664	2
NC_038665	2
NC_038666	2
NC_038667	3
NC_038668	2
NC_038669	4
NC_038670	4
NC_038671	4
NC_038672	4
NC_038673	4
NC_038674	4
NC_038675	4
NC_038676	2
NC_038677	2
NC_038678	2
NC_038679	2
NC_038681	2
NC_038682	2
NC_038683	2
NC_038684	2
NC_038685	2
NC_038686	2
NC_038687	2
NC_038688	2
NC_038689	2
NC_038690	3
NC_038691	2
NC_038692	2
NC_038693	2
NC_038694	2
NC_038695	2
NC_038696	2
NC_038697	3
NC_038698	3
NC_038699	3
NC_038700	3
NC_038701	2
NC_038702	4
NC_038703	3
NC_038704	2
NC_038705	2
NC_038709	2
NC_038710	2
NC_038711	2
NC_038712	2
NC_038713	2
NC_038714	2
NC_038715	2
NC_038716	2
NC_038717	2
NC_038718	2
NC_038719	2
NC_038720	2
NC_038721	2
NC_038722	2
NC_038723	2
NC_038724	2
NC_038725	2
NC_038726	2
NC_038727	2
NC_038728	2
NC_038729	2
NC_038730	2
NC_038731	2
NC_038732	2
NC_038733	2
NC_038734	2
NC_038735	2
NC_038736	2
NC_038737	2
NC_038738	2
NC_038739	2
NC_038740	2
NC_038741	2
NC_038742	2
NC_038743	2
NC_038744	2
NC_038745	2
NC_038746	3
NC_038747	2
NC_038748	3
NC_038749	3
NC_038750	2
NC_038755	2
NC_038756	6
NC_038757	3
NC_038758	3
NC_038759	2
NC_038760	2
NC_038761	2
NC_038762	2
NC_038763	2
NC_038764	2
NC_038765	2
NC_038766	2
NC_038767	2
NC_038768	2
NC_038769	2
NC_038770	2
NC_038771	2
NC_038772	2
NC_038773	2
NC_038774	7
NC_038775	2
NC_038776	3
NC_038777	2
NC_038782	2
NC_038783	2
NC_038784	2
NC_038785	3
NC_038786	3
NC_038787	6
NC_038788	4
NC_038789	6
NC_038792	3
NC_038793	3
NC_038794	4
NC_038795	3
NC_038796	4
NC_038797	3
NC_038798	4
NC_038799	3
NC_038800	4
NC_038801	3
NC_038802	4
NC_038803	3
NC_038804	3
NC_038805	4
NC_038806	3
NC_038807	4
NC_038808	2
NC_038809	3
NC_038810	2
NC_038811	3
NC_038812	1
NC_038813	1
NC_038814	1
NC_038815	2
NC_038816	2
NC_038823	2
NC_038824	2
NC_038825	3
NC_038826	2
NC_038837	2
NC_038838	2
NC_038845	2
NC_038846	2
NC_038847	2
NC_038848	3
NC_038849	5
NC_038852	2
NC_038853	2
NC_038854	2
NC_038855	2
NC_038856	2
NC_038857	4
NC_038858	3
NC_038859	2
NC_038860	2
NC_038861	7
NC_038862	2
NC_038863	2
NC_038864	2
NC_038865	3
NC_038866	2
NC_038867	2
NC_038868	2
NC_038869	2
NC_038870	2
NC_038871	2
NC_038872	2
NC_038873	2
NC_038874	2
NC_038875	5
NC_038876	5
NC_038877	5
NC_038878	2
NC_038879	4
NC_038880	2
NC_038881	3
NC_038883	3
NC_038884	5
NC_038885	4
NC_038886	3
NC_038887	4
NC_038888	4
NC_038889	7
NC_038890	4
NC_038891	2
NC_038893	4
NC_038894	4
NC_038895	3
NC_038896	4
NC_038897	5
NC_038899	4
NC_038900	2
NC_038901	4
NC_038902	2
NC_038903	2
NC_038904	1
NC_038905	2
NC_038906	2
NC_038907	2
NC_038908	1
NC_038909	2
NC_038910	2
NC_038911	2
NC_038912	2
NC_038913	3
NC_038914	6
NC_038915	2
NC_038916	2
NC_038917	2
NC_038918	2
NC_038919	3
NC_038920	2
NC_038922	2
NC_038923	2
NC_038924	2
NC_038925	2
NC_038926	2
NC_038927	2
NC_038928	3
NC_038929	3
NC_038930	3
NC_038934	3
NC_038935	3
NC_038936	2
NC_038937	2
NC_038938	2
NC_038939	2
NC_038940	2
NC_038941	2
NC_038942	2
NC_038943	2
NC_038944	2
NC_038945	2
NC_038946	2
NC_038947	2
NC_038948	2
NC_038949	2
NC_038950	2
NC_038951	2
NC_038952	2
NC_038954	2
NC_038956	5
NC_038957	2
NC_038958	2
NC_038959	2
NC_038960	4
NC_038961	2
NC_038962	4
NC_038963	5
NC_038964	2
NC_038966	4
NC_038967	4
NC_038968	4
NC_038969	3
NC_038970	4
NC_038971	4
NC_038972	4
NC_038973	2
NC_038975	2
NC_038976	4
NC_038977	4
NC_038978	5
NC_038979	4
NC_038980	3
NC_038981	4
NC_038984	2
NC_038985	4
NC_038986	4
NC_038987	4
NC_038988	4
NC_038990	4
NC_038992	4
NC_038993	2
NC_038994	4
NC_038995	4
NC_038996	2
NC_038997	2
NC_038998	2
NC_038999	2
NC_039000	2
NC_039001	5
NC_039002	2
NC_039003	4
NC_039004	2
NC_039007	3
NC_039008	3
NC_039011	2
NC_039012	3
NC_039013	4
NC_039014	6
NC_039015	7
NC_039016	7
NC_039017	7
NC_039018	7
NC_039019	7
NC_039020	6
NC_039021	8
NC_039022	6
NC_039023	7
NC_039024	7
NC_039025	7
NC_039026	7
NC_039027	7
NC_039028	7
NC_039029	7
NC_039030	7
NC_039031	7
NC_039033	4
NC_039035	2
NC_039036	6
NC_039037	5
NC_039038	6
NC_039039	7
NC_039040	6
NC_039041	6
NC_039042	5
NC_039043	3
NC_039044	4
NC_039045	4
NC_039048	3
NC_039049	3
NC_039050	3
NC_039051	5
NC_039052	5
NC_039053	5
NC_039054	4
NC_039055	3
NC_039056	3
NC_039057	4
NC_039058	4
NC_039059	3
NC_039060	4
NC_039061	3
NC_039062	4
NC_039063	3
NC_039064	4
NC_039065	4
NC_039066	4
NC_039067	4
NC_039068	4
NC_039069	3
NC_039070	4
NC_039071	3
NC_039072	2
NC_039073	2
NC_039074	2
NC_039075	2
NC_039076	3
NC_039077	2
NC_039078	2
NC_039079	2
NC_039080	2
NC_039081	2
NC_039082	3
NC_039083	2
NC_039084	2
NC_039085	7
NC_039086	6
NC_039087	5
NC_039088	2
NC_039089	6
NC_038319	2
NC_039189	5
NC_039190	6
NC_039194	8
NC_039195	7
NC_039196	7
NC_039197	8
NC_039198	8
NC_039200	6
NC_039201	7
NC_039202	9
NC_039206	6
NC_039208	6
NC_039209	2
NC_039211	2
NC_039212	2
NC_039213	122
NC_039214	3
NC_039215	3
NC_039216	2
NC_039223	7
NC_039228	4
NC_039229	2
NC_039230	7
NC_039231	9
NC_039232	2
NC_039233	2
NC_039234	2
NC_039235	3
NC_039236	6
NC_039237	2
NC_039238	7
NC_039239	2
NC_039240	2
NC_039242	7
NC_039199	9
NC_030452	5
NC_034486	2
NC_034487	2
NC_034506	2
NC_034205	5
NC_034534	8
NC_034535	6
NC_034540	6
NC_034539	6
NC_034557	2
NC_034558	2
NC_034564	2
NC_034536	6
NC_034532	5
NC_034616	7
NC_034559	2
NC_034560	2
NC_034565	2
NC_034549	6
NC_034550	6
NC_034530	7
NC_034541	7
NC_034538	6
NC_034537	12
NC_034533	11
NC_034531	11
NC_034529	7
NC_034457	2
NC_034459	2
NC_034461	2
NC_034458	2
NC_034460	2
NC_034468	2
NC_030451	6
NC_034544	7
NC_034543	9
NC_034542	6
NC_030466	4
NC_034388	2
NC_034389	2
NC_034392	2
NC_034551	7
NC_030463	2
NC_030460	3
NC_030464	4
NC_030468	3
NC_030469	3
NC_030465	4
NC_030467	2
NC_030470	4
NC_030473	3
NC_030478	3
NC_030455	3
NC_030457	4
NC_030459	3
NC_030471	2
NC_030474	3
NC_030477	3
NC_030456	3
NC_030475	3
NC_034466	2
NC_034467	2
NC_034473	2
NC_030449	4
NC_034444	4
NC_034445	3
NC_034452	2
NC_034204	2
NC_034207	5
NC_034208	2
NC_034206	2
NC_034569	4
NC_034508	6
NC_034509	4
NC_034515	2
NC_034525	2
NC_034528	2
NC_034518	2
NC_034519	2
NC_034527	2
NC_034516	2
NC_034517	2
NC_034526	2
NC_034456	5
NC_034568	3
NC_039191	2
NC_039192	2
NC_039193	3
NC_038751	3
NC_038752	3
NC_038753	2
NC_038754	3
NC_039183	2
NC_039184	2
NC_038932	4
NC_038369	115
NC_030403	5
NC_030445	2
NC_030446	3
NC_039224	2
NC_039225	7
NC_039226	2
NC_039227	2
NC_038574	2
NC_038575	2
NC_038576	2
NC_038577	2
NC_038578	2
NC_038579	2
NC_038580	2
NC_038581	2
NC_038582	2
NC_038583	2
NC_038790	3
NC_038791	3
NC_038778	2
NC_038779	2
NC_038780	3
NC_038781	2
NC_038376	3
NC_038377	5
NC_038835	2
NC_038817	2
NC_038818	2
NC_038819	2
NC_038820	2
NC_038821	2
NC_038822	2
NC_038839	2
NC_038840	3
NC_038827	2
NC_038828	2
NC_038841	2
NC_038842	2
NC_038829	2
NC_038830	2
NC_038831	2
NC_038832	2
NC_038833	2
NC_038834	2
NC_038298	2
NC_038299	2
NC_038300	2
NC_039005	3
NC_039006	2
NC_038850	4
NC_038851	4
NC_005953	2
NC_002654	112
NC_038892	2
NC_038955	2
NC_038974	2
NC_039241	1
NC_008987	3
NC_023162	2
NC_032097	4
NC_032681	4
NC_039185	2
NC_038933	3
NC_038836	2
NC_004162	3
NC_039345	9
NC_031755	2
NC_033492	2
NC_033493	2
NC_014373	9
NC_039476	4
NC_029646	4
NC_027704	1
NC_028875	2
NC_028963	8
NC_032987	9
NC_040180	3
NC_040181	3
NC_040185	3
NC_040186	3
NC_040187	3
NC_040189	3
NC_038991	4
NC_040191	3
NC_040192	3
NC_028459	3
NC_034566	2
NC_026168	4
NC_001664	97
NC_007733	4
NC_015782	4
NC_016038	5
NC_028237	7
NC_028460	5
NC_040433	3
NC_040590	3
NC_040592	3
NC_040593	3
NC_040663	3
NC_040777	3
NC_040778	3
NC_033780	127
NC_033819	2
NC_033818	2
NC_040360	2
NC_040358	4
NC_040385	3
NC_040384	3
NC_040796	7
NC_040357	3
NC_001477	3
NC_027632	4
NC_009823	3
NC_009824	2
NC_009825	2
NC_009826	2
NC_009827	2
NC_038429	2
NC_000943	2
NC_001655	2
NC_001672	3
NC_001809	3
NC_002031	2
NC_003635	2
NC_003675	2
NC_003676	2
NC_003687	2
NC_003690	2
NC_003996	2
NC_004119	2
NC_005062	2
NC_008718	2
NC_008719	2
NC_021069	2
NC_023424	2
NC_023439	2
NC_026620	2
NC_026624	2
NC_027709	2
NC_027999	2
NC_029054	2
NC_030289	2
NC_033693	2
NC_033694	2
NC_033697	2
NC_033698	2
NC_033699	2
NC_033715	4
NC_033721	2
NC_001437	2
NC_005064	2
NC_007580	2
NC_006551	2
NC_008604	2
NC_009028	2
NC_009029	2
NC_012671	3
NC_012932	2
NC_016997	2
NC_017086	2
NC_018705	2
NC_026623	2
NC_027817	2
NC_027819	2
NC_030401	2
NC_032088	2
NC_033723	2
NC_033724	2
NC_033726	2
NC_034007	2
NC_034018	2
NC_034151	2
NC_034242	2
NC_035889	2
NC_039218	2
NC_039219	2
NC_030791	2
NC_040776	2
NC_040682	2
NC_040610	2
NC_040788	2
NC_001669	5
NC_002690	2
NC_004018	2
NC_004019	2
NC_004020	2
NC_008495	3
NC_008579	2
NC_009333	88
NC_009530	2
NC_010236	2
NC_011829	2
NC_012213	6
NC_012533	2
NC_012534	2
NC_012735	2
NC_013590	76
NC_013699	3
NC_014952	5
NC_014953	5
NC_014954	5
NC_014956	5
NC_022619	2
NC_024018	2
NC_027221	3
NC_027222	3
NC_030119	4
NC_030120	4
NC_030121	3
NC_030122	4
NC_030123	4
NC_030124	3
NC_030125	3
NC_030128	3
NC_030129	3
NC_033770	2
NC_033771	2
NC_034614	3
NC_034615	3
NC_035070	3
NC_035211	3
NC_035212	5
NC_035213	3
NC_035462	2
NC_035463	2
NC_038234	3
NC_038257	2
NC_038258	2
NC_038259	2
NC_038273	2
NC_038274	2
NC_038306	2
NC_038309	2
NC_038312	2
NC_038365	2
NC_038368	2
NC_038393	3
NC_038394	3
NC_038395	3
NC_038422	2
NC_038451	4
NC_038504	3
NC_038513	2
NC_038514	2
NC_038515	2
NC_038546	3
NC_038559	6
NC_038584	2
NC_038585	2
NC_038586	2
NC_038587	2
NC_038588	2
NC_038589	2
NC_038590	2
NC_038591	2
NC_038592	2
NC_038593	2
NC_038594	2
NC_038595	2
NC_038596	2
NC_038597	2
NC_038598	2
NC_038599	2
NC_038600	2
NC_038601	2
NC_038602	2
NC_038603	2
NC_038604	2
NC_038605	2
NC_038606	2
NC_038607	2
NC_038608	2
NC_038609	2
NC_038610	2
NC_038611	2
NC_038612	2
NC_038613	2
NC_038680	2
NC_038706	2
NC_038707	3
NC_038708	2
NC_038843	2
NC_038844	2
NC_038898	3
NC_038965	3
NC_038982	3
NC_038983	4
NC_038989	2
NC_039009	3
NC_039010	2
NC_039046	4
NC_039047	4
NC_039186	2
NC_039187	2
NC_039188	2
NC_039203	3
NC_039204	2
NC_039205	3
NC_039210	2
NC_039217	2
NC_039220	2
NC_039221	2
NC_039222	2
NC_027716	3
NC_024889	2
NC_038425	2
NC_038431	2
NC_027715	2
NC_027717	2
NC_001654	4
NC_038953	2
NC_043034	1
NC_043035	2
NC_043036	2
NC_043037	2
NC_043042	44
NC_043043	4
NC_043044	3
NC_043045	2
NC_043046	2
NC_043047	2
NC_043048	4
NC_043049	2
NC_043050	2
NC_043051	2
NC_043052	2
NC_043053	2
NC_043054	84
NC_043055	2
NC_043056	2
NC_043057	2
NC_043058	10
NC_043059	4
NC_043061	2
NC_043062	2
NC_043063	2
NC_043064	2
NC_043065	1
NC_043066	2
NC_043067	8
NC_043068	1
NC_043069	2
NC_043070	2
NC_043071	2
NC_043072	2
NC_043073	2
NC_043074	2
NC_043075	2
NC_043076	2
NC_043078	2
NC_043079	4
NC_043080	2
NC_043081	4
NC_043082	5
NC_043083	3
NC_043085	2
NC_043086	4
NC_043087	5
NC_043088	6
NC_043089	3
NC_043090	3
NC_043091	3
NC_043095	3
NC_043096	3
NC_043097	3
NC_043098	3
NC_043099	3
NC_043100	3
NC_043101	3
NC_043102	4
NC_043103	3
NC_043104	2
NC_043105	9
NC_043106	10
NC_043107	9
NC_043108	9
NC_043109	2
NC_043111	1
NC_043112	2
NC_043113	2
NC_043114	1
NC_043115	1
NC_043116	2
NC_043117	1
NC_043118	2
NC_043119	3
NC_043120	3
NC_043121	4
NC_043122	3
NC_043123	5
NC_043124	3
NC_043125	2
NC_043126	2
NC_043127	2
NC_043132	2
NC_043133	2
NC_043134	2
NC_043135	2
NC_043136	2
NC_043137	2
NC_043138	2
NC_043139	2
NC_043140	2
NC_043141	2
NC_043142	2
NC_043143	2
NC_043144	2
NC_043145	2
NC_043146	2
NC_043147	2
NC_043148	2
NC_043149	2
NC_043150	2
NC_043151	2
NC_043152	2
NC_043153	2
NC_043154	2
NC_043155	2
NC_043156	2
NC_043157	2
NC_043158	2
NC_043159	2
NC_043160	2
NC_043161	2
NC_043162	2
NC_043163	2
NC_043164	2
NC_043165	2
NC_043166	2
NC_043167	2
NC_043168	2
NC_043169	2
NC_043170	2
NC_043171	2
NC_043172	2
NC_043173	2
NC_043174	2
NC_043175	2
NC_043176	2
NC_043177	2
NC_043180	2
NC_043181	2
NC_043182	2
NC_043183	2
NC_043184	3
NC_043185	2
NC_043186	2
NC_043187	2
NC_043188	2
NC_043189	2
NC_043190	2
NC_043191	2
NC_043192	2
NC_043194	2
NC_043195	2
NC_043196	3
NC_043197	2
NC_043198	2
NC_043199	2
NC_043200	1
NC_043201	1
NC_043202	1
NC_043203	1
NC_043204	1
NC_043205	1
NC_043206	3
NC_043207	1
NC_043208	2
NC_043209	1
NC_043210	3
NC_043213	2
NC_043223	134
NC_043224	6
NC_043225	16
NC_043226	12
NC_043227	22
NC_043228	30
NC_043258	1
NC_043260	1
NC_043261	1
NC_043262	1
NC_043263	3
NC_043264	1
NC_043265	1
NC_043266	2
NC_043267	2
NC_043268	1
NC_043269	1
NC_043270	1
NC_043271	4
NC_043272	1
NC_043273	2
NC_043274	1
NC_043382	3
NC_043385	2
NC_043389	2
NC_043392	2
NC_043393	2
NC_043394	2
NC_043395	2
NC_043396	2
NC_043397	2
NC_043400	4
NC_043401	3
NC_043402	4
NC_043403	4
NC_043404	2
NC_043406	7
NC_043407	2
NC_043408	2
NC_043409	2
NC_043410	8
NC_043411	2
NC_043412	3
NC_043413	3
NC_043414	3
NC_043415	3
NC_043416	3
NC_043417	5
NC_043418	4
NC_043419	2
NC_043420	2
NC_043421	2
NC_043422	2
NC_043423	2
NC_043424	2
NC_043425	2
NC_043426	2
NC_043428	2
NC_043429	2
NC_043430	2
NC_043431	2
NC_043432	6
NC_043433	3
NC_043445	7
NC_043446	2
NC_043447	2
NC_043448	2
NC_043449	2
NC_043450	2
NC_043451	2
NC_043452	3
NC_043453	9
NC_043470	2
NC_043471	2
NC_043472	2
NC_043473	4
NC_043474	7
NC_043475	3
NC_043476	2
NC_043483	6
NC_043484	6
NC_043485	6
NC_043486	7
NC_043488	7
NC_043489	6
NC_043490	10
NC_043491	5
NC_043493	2
NC_043494	2
NC_043495	2
NC_043496	2
NC_043497	2
NC_043498	2
NC_043499	2
NC_043500	2
NC_043501	2
NC_043505	5
NC_043512	4
NC_043513	4
NC_043514	4
NC_043515	3
NC_043516	3
