ID	CDSs_GLIMMER
NC_033468	2
NC_033469	2
NC_033470	1
NC_033471	3
NC_033472	4
NC_033473	1
NC_033474	1
NC_033475	1
NC_033476	1
NC_033477	1
NC_033478	2
NC_033479	2
NC_033480	2
NC_033481	2
NC_033482	1
NC_033483	2
NC_033484	1
NC_033485	1
NC_033486	1
NC_033487	2
NC_033488	2
NC_033489	2
NC_033490	1
NC_033491	2
NC_033492	1
NC_033493	1
NC_033494	1
NC_033495	1
NC_033496	1
NC_033553	7
NC_033554	2
NC_033555	1
NC_033619	1
NC_033620	98
NC_033693	1
NC_033694	1
NC_033695	1
NC_033696	3
NC_033697	1
NC_033698	1
NC_033699	1
NC_033700	5
NC_033701	5
NC_033702	1
NC_033703	3
NC_033704	2
NC_033705	5
NC_033706	3
NC_033707	3
NC_033708	1
NC_033709	4
NC_033710	3
NC_033711	7
NC_033712	3
NC_033713	2
NC_033714	4
NC_033715	1
NC_033716	1
NC_033717	4
NC_033718	1
NC_033719	3
NC_033720	2
NC_033721	1
NC_033722	2
NC_033723	1
NC_033724	1
NC_033725	1
NC_033726	1
NC_033727	3
NC_033728	3
NC_033729	1
NC_033730	2
NC_033731	5
NC_033732	1
NC_033733	2
NC_033734	3
NC_033735	4
NC_033736	2
NC_033737	2
NC_033738	1
NC_033739	1
NC_033740	5
NC_033741	2
NC_033742	2
NC_033743	2
NC_033744	5
NC_033745	4
NC_033746	3
NC_033747	2
NC_033748	1
NC_033749	2
NC_033750	1
NC_033751	2
NC_033752	2
NC_033753	1
NC_033754	1
NC_033755	1
NC_033756	1
NC_033757	1
NC_033758	2
NC_033759	1
NC_033760	1
NC_033761	1
NC_033762	3
NC_033763	3
NC_033764	1
NC_033765	1
NC_033766	1
NC_033767	1
NC_033768	1
NC_033769	1
NC_033770	1
NC_033771	1
NC_033772	2
NC_033773	2
NC_033774	1
NC_033775	265
NC_033776	2
NC_033777	4
NC_033778	68
NC_033779	2
NC_033780	121
NC_033781	4
NC_033782	1
NC_033783	1
NC_033784	1
NC_033785	1
NC_033786	1
NC_033787	1
NC_033788	1
NC_033789	1
NC_033790	1
NC_033791	1
NC_033792	3
NC_033793	1
NC_033815	3
NC_033816	1
NC_033818	2
NC_033819	1
NC_033820	1
NC_033821	3
NC_033822	1
NC_033823	1
NC_033824	2
NC_033825	2
NC_033826	2
NC_033827	1
NC_033828	1
NC_033829	80
NC_033830	1
NC_033831	2
NC_033832	2
NC_033833	2
NC_033834	1
NC_033835	2
NC_033836	1
NC_033837	2
NC_033838	1
NC_033839	2
NC_033840	1
NC_033841	1
NC_033842	1
NC_033843	2
NC_033844	1
NC_033845	2
NC_033846	1
NC_033847	1
NC_033848	1
NC_033849	1
NC_033850	2
NC_033851	1
NC_033852	1
NC_034007	1
NC_034017	1
NC_034018	1
NC_034151	1
NC_034152	2
NC_034153	3
NC_034154	3
NC_034155	3
NC_034156	1
NC_034157	2
NC_034158	3
NC_034159	1
NC_034160	1
NC_034161	1
NC_034162	2
NC_034163	1
NC_034164	1
NC_034165	1
NC_034166	1
NC_034167	1
NC_034168	1
NC_034169	1
NC_034170	1
NC_034171	1
NC_034172	1
NC_034173	1
NC_034204	1
NC_034205	1
NC_034206	1
NC_034207	4
NC_034208	1
NC_034209	2
NC_034210	2
NC_034214	1
NC_034215	1
NC_034216	1
NC_034217	1
NC_034218	4
NC_034219	3
NC_034220	4
NC_034221	4
NC_034222	1
NC_034223	1
NC_034224	4
NC_034225	1
NC_034240	5
NC_034241	1
NC_034242	1
NC_034243	3
NC_034244	2
NC_034245	1
NC_034246	5
NC_034247	6
NC_034249	194
NC_034251	4
NC_034252	1
NC_034253	4
NC_034254	1
NC_034255	1
NC_034256	1
NC_034257	1
NC_034258	1
NC_034259	2
NC_034260	1
NC_034261	1
NC_034262	1
NC_034263	1
NC_034264	2
NC_034265	5
NC_034266	170
NC_034267	1
NC_034268	1
NC_034269	1
NC_034270	1
NC_034271	1
NC_034273	1
NC_034375	3
NC_034376	3
NC_034377	5
NC_034378	4
NC_034381	1
NC_034382	38
NC_034383	224
NC_034384	1
NC_034385	1
NC_034386	1
NC_034387	1
NC_034388	1
NC_034389	1
NC_034390	2
NC_034391	1
NC_034392	1
NC_034393	1
NC_034394	1
NC_034395	1
NC_034396	1
NC_034397	1
NC_034398	1
NC_034399	1
NC_034400	1
NC_034401	1
NC_034402	1
NC_034403	1
NC_034404	1
NC_034405	1
NC_034406	1
NC_034407	1
NC_034408	1
NC_034440	9
NC_034441	2
NC_034442	3
NC_034443	5
NC_034444	2
NC_034445	2
NC_034446	132
NC_034447	5
NC_034448	5
NC_034449	4
NC_034450	5
NC_034451	5
NC_034452	1
NC_034453	1
NC_034454	5
NC_034455	7
NC_034456	3
NC_034457	1
NC_034458	1
NC_034459	1
NC_034460	1
NC_034461	1
NC_034462	1
NC_034463	1
NC_034464	1
NC_034465	1
NC_034466	1
NC_034467	1
NC_034468	1
NC_034469	1
NC_034470	1
NC_034473	1
NC_034474	1
NC_034475	1
NC_034476	1
NC_034477	1
NC_034478	1
NC_034479	1
NC_034480	1
NC_034481	1
NC_034482	1
NC_034483	1
NC_034484	1
NC_034485	1
NC_034486	1
NC_034487	1
NC_034488	1
NC_034489	1
NC_034490	1
NC_034491	1
NC_034492	1
NC_034493	1
NC_034494	1
NC_034495	1
NC_034496	1
NC_034497	1
NC_034498	1
NC_034499	1
NC_034500	1
NC_034501	1
NC_034502	1
NC_034503	1
NC_034504	1
NC_034505	1
NC_034506	1
NC_034508	5
NC_034509	3
NC_034510	1
NC_034511	1
NC_034512	1
NC_034513	1
NC_034514	1
NC_034515	1
NC_034516	1
NC_034517	1
NC_034518	1
NC_034519	1
NC_034520	1
NC_034521	1
NC_034522	1
NC_034523	1
NC_034524	1
NC_034525	1
NC_034526	1
NC_034527	1
NC_034528	1
NC_034529	4
NC_034530	6
NC_034531	5
NC_034532	4
NC_034533	5
NC_034534	5
NC_034535	5
NC_034536	5
NC_034537	5
NC_034538	5
NC_034539	5
NC_034540	5
NC_034541	5
NC_034542	4
NC_034543	4
NC_034544	5
NC_034545	5
NC_034546	5
NC_034547	2
NC_034548	5
NC_034549	5
NC_034550	4
NC_034551	5
NC_034552	1
NC_034553	1
NC_034554	1
NC_034555	1
NC_034556	1
NC_034557	1
NC_034558	1
NC_034559	1
NC_034560	1
NC_034561	1
NC_034562	1
NC_034563	1
NC_034564	1
NC_034565	1
NC_034566	1
NC_034567	3
NC_034568	2
NC_034569	3
NC_034614	2
NC_034615	2
NC_034616	5
NC_034617	2
NC_034618	117
NC_034622	4
NC_034626	16
NC_034629	2
NC_034630	2
NC_034631	1
NC_034632	1
NC_034633	1
NC_034833	2
NC_034834	24
NC_034835	1
NC_034836	4
NC_034968	6
NC_034970	4
NC_034971	1
NC_034972	6
NC_034973	2
NC_034974	3
NC_034975	3
NC_034976	6
NC_034977	2
NC_034978	2
NC_034979	1
NC_034980	1
NC_034981	1
NC_035070	2
NC_035071	2
NC_035072	16
NC_035110	2
NC_035111	3
NC_035112	3
NC_035113	3
NC_035114	2
NC_035115	2
NC_035116	3
NC_035117	136
NC_035118	1
NC_035119	1
NC_035120	1
NC_035121	1
NC_035122	1
NC_035123	3
NC_035124	4
NC_035125	3
NC_035126	1
NC_035127	4
NC_035128	4
NC_035129	3
NC_035130	2
NC_035131	2
NC_035132	4
NC_035133	6
NC_035134	1
NC_035135	1
NC_035136	1
NC_035137	2
NC_035138	2
NC_035139	2
NC_035179	2
NC_035180	3
NC_035181	4
NC_035182	2
NC_035183	2
NC_035184	2
NC_035185	2
NC_035186	4
NC_035187	1
NC_035188	107
NC_035189	2
NC_035190	3
NC_035191	6
NC_035192	1
NC_035193	4
NC_035194	2
NC_035195	2
NC_035196	2
NC_035197	2
NC_035198	1
NC_035199	5
NC_035200	4
NC_035201	4
NC_035202	2
NC_035204	4
NC_035205	3
NC_035206	1
NC_035207	21
NC_035208	4
NC_035209	2
NC_035210	2
NC_035211	3
NC_035212	2
NC_035213	2
NC_035214	2
NC_035215	2
NC_035216	1
NC_035217	1
NC_035218	1
NC_035219	2
NC_035220	1
NC_035221	1
NC_035222	1
NC_035223	1
NC_035432	1
NC_035450	5
NC_035451	5
NC_035452	4
NC_035453	7
NC_035454	2
NC_035455	5
NC_035456	5
NC_035457	5
NC_035458	1
NC_035459	1
NC_035460	111
NC_035461	1
NC_035462	1
NC_035463	1
NC_035464	5
NC_035465	7
NC_035466	3
NC_035467	3
NC_035468	127
NC_035469	121
NC_035470	2
NC_035471	4
NC_035472	2
NC_035473	2
NC_035474	3
NC_035475	2
NC_035476	2
NC_035477	2
NC_035478	4
NC_035479	5
NC_035480	2
NC_035481	2
NC_035482	2
NC_035483	1
NC_035484	2
NC_035485	1
NC_035486	1
NC_035487	2
NC_035488	2
NC_035619	18
NC_035674	3
NC_035675	1
NC_035676	2
NC_035758	2
NC_035759	1
NC_035779	1
NC_035797	82
NC_035798	2
NC_035799	3
NC_035887	2
NC_035888	2
NC_035889	1
NC_035935	1
NC_035936	1
NC_035937	1
NC_035938	1
NC_035939	1
NC_036389	1
NC_036390	6
NC_036468	1
NC_036469	1
NC_036470	1
NC_036471	1
NC_036472	1
NC_036473	1
NC_036474	1
NC_036475	1
NC_036476	1
NC_036477	1
NC_036579	111
NC_036580	2
NC_036581	2
NC_036582	165
NC_036583	3
NC_036585	1
NC_036586	4
NC_036587	3
NC_036588	2
NC_036589	2
NC_036590	1
NC_036591	2
NC_036592	2
NC_036594	707
NC_036596	1
NC_036597	1
NC_036598	2
NC_036599	1
NC_036600	1
NC_036601	1
NC_036602	1
NC_036603	1
NC_036604	1
NC_036605	1
NC_036606	2
NC_036607	1
NC_036608	2
NC_036609	2
NC_036615	1
NC_036616	1
NC_036617	1
NC_036618	1
NC_036619	1
NC_036620	1
NC_036621	1
NC_036634	1
NC_036635	2
NC_036636	1
NC_036802	1
NC_036803	5
NC_036877	2
NC_037051	1
NC_037052	5
NC_037053	2
NC_037054	2
NC_037056	1
NC_037057	176
NC_037058	2
NC_037059	4
NC_037060	2
NC_037061	4
NC_037062	3
NC_037063	2
NC_037064	4
NC_037065	2
NC_037066	2
NC_037067	5
NC_037068	2
NC_037069	7
NC_037095	1
NC_037096	1
NC_037305	2
NC_037306	2
NC_037570	1
NC_037571	1
NC_037572	1
NC_037573	1
NC_037574	2
NC_037575	1
NC_037576	2
NC_037577	1
NC_037578	1
NC_037579	1
NC_037580	1
NC_037581	2
NC_037582	1
NC_037583	1
NC_037584	1
NC_037585	1
NC_037586	1
NC_037587	1
NC_037588	1
NC_037589	1
NC_037611	2
NC_037612	1
NC_037613	2
NC_037614	1
NC_037615	2
NC_037616	2
NC_037617	2
NC_037654	1
NC_037655	3
NC_037656	81
NC_037657	2
NC_037659	1
NC_037660	2
NC_037661	2
NC_037662	1
NC_037663	1
NC_037665	1765
NC_037666	2218
NC_037667	2154
NC_038011	5
NC_038232	2
NC_038234	2
NC_038235	7
NC_038236	5
NC_038257	1
NC_038258	1
NC_038259	1
NC_038260	1
NC_038261	1
NC_038262	1
NC_038263	1
NC_038264	39
NC_038265	34
NC_038266	2
NC_038267	1
NC_038268	4
NC_038269	4
NC_038270	6
NC_038271	7
NC_038272	6
NC_038273	1
NC_038274	1
NC_038275	5
NC_038276	5
NC_038277	6
NC_038278	6
NC_038279	6
NC_038280	6
NC_038281	6
NC_038282	4
NC_038283	6
NC_038284	4
NC_038285	5
NC_038286	5
NC_038287	5
NC_038288	2
NC_038289	1
NC_038290	2
NC_038291	5
NC_038292	6
NC_038293	6
NC_038294	7
NC_038295	4
NC_038296	3
NC_038297	3
NC_038298	1
NC_038299	1
NC_038300	1
NC_038301	1
NC_038302	1
NC_038303	1
NC_038304	1
NC_038305	2
NC_038306	1
NC_038307	1
NC_038308	1
NC_038309	1
NC_038310	1
NC_038311	1
NC_038312	1
NC_038313	1
NC_038314	1
NC_038315	1
NC_038316	1
NC_038317	2
NC_038318	1
NC_038319	1
NC_038320	1
NC_038321	2
NC_038322	1
NC_038323	1
NC_038324	3
NC_038325	3
NC_038327	2
NC_038328	1
NC_038329	1
NC_038331	2
NC_038332	36
NC_038333	16
NC_038334	1
NC_038335	1
NC_038336	2
NC_038337	2
NC_038338	2
NC_038339	4
NC_038340	2
NC_038341	3
NC_038342	3
NC_038343	4
NC_038344	5
NC_038345	1
NC_038346	1
NC_038347	1
NC_038348	2
NC_038349	1
NC_038350	2
NC_038351	2
NC_038352	2
NC_038353	2
NC_038354	2
NC_038355	3
NC_038356	3
NC_038357	3
NC_038358	2
NC_038359	3
NC_038360	3
NC_038361	3
NC_038362	3
NC_038363	3
NC_038364	1
NC_038365	1
NC_038366	2
NC_038367	2
NC_038368	1
NC_038369	98
NC_038370	2
NC_038371	67
NC_038372	1
NC_038373	1
NC_038374	1
NC_038375	100
NC_038376	2
NC_038377	3
NC_038378	1
NC_038379	4
NC_038380	1
NC_038381	1
NC_038382	1
NC_038383	1
NC_038384	1
NC_038385	3
NC_038386	2
NC_038387	3
NC_038388	3
NC_038389	3
NC_038390	3
NC_038391	3
NC_038392	2
NC_038393	3
NC_038394	3
NC_038395	2
NC_038396	3
NC_038397	2
NC_038398	3
NC_038399	2
NC_038400	2
NC_038401	2
NC_038402	2
NC_038403	3
NC_038404	3
NC_038405	3
NC_038406	3
NC_038407	3
NC_038408	2
NC_038409	3
NC_038410	2
NC_038411	2
NC_038412	2
NC_038413	3
NC_038414	2
NC_038415	2
NC_038416	3
NC_038417	3
NC_038418	2
NC_038419	3
NC_038420	7
NC_038421	8
NC_038422	1
NC_038423	1
NC_038424	1
NC_038425	2
NC_038426	1
NC_038427	3
NC_038428	2
NC_038429	2
NC_038430	3
NC_038431	2
NC_038432	1
NC_038433	1
NC_038434	2
NC_038435	1
NC_038436	1
NC_038437	3
NC_038438	2
NC_038439	2
NC_038440	2
NC_038441	2
NC_038442	2
NC_038443	3
NC_038444	2
NC_038445	2
NC_038446	1
NC_038447	1
NC_038448	2
NC_038449	2
NC_038450	2
NC_038451	2
NC_038452	2
NC_038453	2
NC_038454	2
NC_038455	2
NC_038456	2
NC_038457	2
NC_038458	2
NC_038459	2
NC_038460	2
NC_038461	2
NC_038462	4
NC_038463	2
NC_038464	2
NC_038465	2
NC_038466	3
NC_038467	2
NC_038468	3
NC_038469	2
NC_038470	3
NC_038471	2
NC_038472	2
NC_038473	2
NC_038474	2
NC_038475	2
NC_038476	2
NC_038477	2
NC_038478	2
NC_038479	3
NC_038480	3
NC_038481	2
NC_038482	2
NC_038483	2
NC_038484	2
NC_038485	2
NC_038486	2
NC_038487	2
NC_038488	3
NC_038489	4
NC_038490	3
NC_038491	2
NC_038492	2
NC_038493	2
NC_038494	3
NC_038495	2
NC_038496	2
NC_038497	2
NC_038498	4
NC_038499	2
NC_038500	2
NC_038501	2
NC_038502	2
NC_038503	3
NC_038504	4
NC_038505	1
NC_038506	1
NC_038507	93
NC_038508	1
NC_038510	1
NC_038511	269
NC_038512	3
NC_038513	1
NC_038514	1
NC_038515	1
NC_038516	4
NC_038517	5
NC_038518	5
NC_038519	5
NC_038520	6
NC_038521	4
NC_038522	4
NC_038523	5
NC_038524	4
NC_038525	4
NC_038526	4
NC_038527	5
NC_038528	1
NC_038529	1
NC_038530	1
NC_038531	4
NC_038532	2
NC_038533	2
NC_038534	3
NC_038535	3
NC_038536	3
NC_038537	3
NC_038538	3
NC_038539	2
NC_038540	2
NC_038541	2
NC_038542	2
NC_038543	2
NC_038544	2
NC_038545	2
NC_038546	2
NC_038547	2
NC_038553	139
NC_038554	4
NC_038555	3
NC_038556	4
NC_038557	4
NC_038558	4
NC_038559	5
NC_038560	1
NC_038561	1
NC_038562	1
NC_038563	1
NC_038564	1
NC_038565	1
NC_038566	1
NC_038567	2
NC_038568	1
NC_038569	1
NC_038570	1
NC_038571	1
NC_038572	1
NC_038573	1
NC_038574	1
NC_038575	1
NC_038576	1
NC_038577	1
NC_038578	1
NC_038579	1
NC_038580	1
NC_038581	1
NC_038582	1
NC_038583	1
NC_038584	1
NC_038585	1
NC_038586	1
NC_038587	1
NC_038588	1
NC_038589	1
NC_038590	1
NC_038591	1
NC_038592	1
NC_038593	1
NC_038594	1
NC_038595	1
NC_038596	1
NC_038597	1
NC_038598	1
NC_038599	1
NC_038600	1
NC_038601	1
NC_038602	1
NC_038603	1
NC_038604	1
NC_038605	1
NC_038606	1
NC_038607	1
NC_038608	1
NC_038609	1
NC_038610	1
NC_038611	1
NC_038612	1
NC_038613	1
NC_038614	1
NC_038615	1
NC_038616	1
NC_038617	2
NC_038618	1
NC_038619	1
NC_038620	1
NC_038621	1
NC_038622	1
NC_038623	1
NC_038624	1
NC_038625	1
NC_038626	1
NC_038627	1
NC_038628	1
NC_038629	1
NC_038630	1
NC_038631	1
NC_038632	2
NC_038634	1
NC_038635	1
NC_038636	1
NC_038637	1
NC_038638	1
NC_038639	1
NC_038640	1
NC_038641	3
NC_038642	1
NC_038643	1
NC_038644	1
NC_038645	1
NC_038646	1
NC_038647	1
NC_038648	1
NC_038649	1
NC_038650	1
NC_038651	1
NC_038652	1
NC_038653	1
NC_038654	2
NC_038655	2
NC_038656	1
NC_038657	1
NC_038658	1
NC_038659	1
NC_038660	1
NC_038661	1
NC_038662	1
NC_038663	1
NC_038664	1
NC_038665	1
NC_038666	1
NC_038667	1
NC_038668	2
NC_038669	4
NC_038670	3
NC_038671	3
NC_038672	3
NC_038673	3
NC_038674	3
NC_038675	3
NC_038679	1
NC_038690	1
NC_038691	1
NC_038692	1
NC_038693	1
NC_038694	1
NC_038695	1
NC_038696	1
NC_038697	2
NC_038698	2
NC_038699	2
NC_038700	2
NC_038701	1
NC_038702	2
NC_038703	1
NC_038704	1
NC_038705	1
NC_038706	1
NC_038707	1
NC_038708	1
NC_038709	1
NC_038710	1
NC_038711	1
NC_038712	1
NC_038713	1
NC_038714	1
NC_038715	1
NC_038716	1
NC_038717	1
NC_038718	1
NC_038719	1
NC_038720	1
NC_038721	1
NC_038722	1
NC_038723	1
NC_038724	1
NC_038725	1
NC_038726	1
NC_038727	1
NC_038728	1
NC_038729	1
NC_038730	1
NC_038731	1
NC_038732	1
NC_038733	1
NC_038734	1
NC_038735	1
NC_038736	1
NC_038737	1
NC_038738	1
NC_038739	1
NC_038740	1
NC_038741	1
NC_038742	1
NC_038743	1
NC_038744	1
NC_038745	1
NC_038746	2
NC_038747	1
NC_038748	2
NC_038749	1
NC_038750	1
NC_038751	2
NC_038752	2
NC_038753	1
NC_038754	2
NC_038755	1
NC_038756	4
NC_038757	2
NC_038758	1
NC_038759	1
NC_038760	1
NC_038761	2
NC_038762	3
NC_038763	1
NC_038764	1
NC_038765	1
NC_038766	1
NC_038767	2
NC_038768	1
NC_038769	1
NC_038770	1
NC_038771	1
NC_038772	1
NC_038773	1
NC_038774	2
NC_038775	1
NC_038776	2
NC_038777	1
NC_038778	1
NC_038779	1
NC_038780	2
NC_038781	1
NC_038782	1
NC_038783	1
NC_038784	1
NC_038785	1
NC_038786	2
NC_038787	5
NC_038788	2
NC_038789	5
NC_038790	2
NC_038791	2
NC_038792	2
NC_038793	2
NC_038794	2
NC_038795	2
NC_038796	3
NC_038797	2
NC_038798	2
NC_038799	2
NC_038800	2
NC_038801	2
NC_038802	2
NC_038803	2
NC_038804	3
NC_038805	2
NC_038806	2
NC_038807	2
NC_038808	1
NC_038816	1
NC_038817	1
NC_038818	1
NC_038819	1
NC_038820	1
NC_038821	1
NC_038822	1
NC_038823	2
NC_038824	1
NC_038825	2
NC_038826	1
NC_038827	1
NC_038828	2
NC_038829	1
NC_038830	1
NC_038831	1
NC_038832	1
NC_038833	1
NC_038834	1
NC_038835	1
NC_038836	1
NC_038837	1
NC_038838	1
NC_038839	1
NC_038840	3
NC_038841	1
NC_038842	1
NC_038843	1
NC_038844	1
NC_038845	1
NC_038846	1
NC_038847	1
NC_038848	2
NC_038849	3
NC_038850	3
NC_038851	2
NC_038852	1
NC_038853	1
NC_038854	1
NC_038855	1
NC_038856	1
NC_038857	3
NC_038858	3
NC_038859	1
NC_038860	1
NC_038861	6
NC_038862	1
NC_038863	1
NC_038864	1
NC_038865	1
NC_038867	1
NC_038868	2
NC_038869	1
NC_038870	1
NC_038871	1
NC_038872	1
NC_038873	1
NC_038874	1
NC_038875	2
NC_038876	2
NC_038877	2
NC_038878	1
NC_038879	2
NC_038880	1
NC_038881	2
NC_038882	2
NC_038883	3
NC_038884	2
NC_038885	2
NC_038886	2
NC_038887	2
NC_038888	2
NC_038889	5
NC_038890	2
NC_038892	1
NC_038893	2
NC_038894	2
NC_038895	3
NC_038896	2
NC_038897	2
NC_038898	2
NC_038899	2
NC_038900	1
NC_038901	2
NC_038902	1
NC_038903	1
NC_038909	1
NC_038910	1
NC_038912	1
NC_038913	2
NC_038914	4
NC_038915	1
NC_038916	1
NC_038917	1
NC_038918	1
NC_038919	2
NC_038920	1
NC_038921	1
NC_038922	1
NC_038923	1
NC_038927	1
NC_038928	2
NC_038929	2
NC_038930	2
NC_038931	7
NC_038932	2
NC_038933	1
NC_038934	2
NC_038935	1
NC_038936	1
NC_038937	1
NC_038938	1
NC_038939	1
NC_038940	1
NC_038941	1
NC_038942	1
NC_038944	1
NC_038945	1
NC_038946	1
NC_038947	1
NC_038948	1
NC_038949	1
NC_038950	1
NC_038952	1
NC_038953	1
NC_038954	1
NC_038955	1
NC_038956	2
NC_038957	1
NC_038958	1
NC_038959	1
NC_038960	3
NC_038961	1
NC_038962	2
NC_038963	2
NC_038964	1
NC_038965	2
NC_038966	3
NC_038967	2
NC_038968	2
NC_038969	2
NC_038970	2
NC_038971	2
NC_038972	2
NC_038973	1
NC_038974	1
NC_038975	1
NC_038976	2
NC_038977	4
NC_038978	2
NC_038979	3
NC_038980	2
NC_038981	2
NC_038982	2
NC_038983	2
NC_038984	1
NC_038985	2
NC_038986	1
NC_038987	1
NC_038988	2
NC_038989	2
NC_038990	2
NC_038991	3
NC_038992	3
NC_038993	1
NC_038994	2
NC_038995	1
NC_038996	1
NC_038997	1
NC_038998	1
NC_038999	1
NC_039000	1
NC_039001	2
NC_039002	1
NC_039003	2
NC_039004	1
NC_039005	2
NC_039006	2
NC_039007	2
NC_039008	2
NC_039009	2
NC_039010	1
NC_039011	1
NC_039012	2
NC_039013	3
NC_039014	3
NC_039015	6
NC_039016	6
NC_039017	6
NC_039018	8
NC_039019	6
NC_039020	5
NC_039021	5
NC_039022	5
NC_039023	6
NC_039024	5
NC_039025	5
NC_039026	5
NC_039027	5
NC_039028	5
NC_039029	5
NC_039030	5
NC_039031	5
NC_039032	27
NC_039033	4
NC_039034	103
NC_039036	5
NC_039037	4
NC_039038	4
NC_039039	5
NC_039040	4
NC_039041	4
NC_039042	5
NC_039043	3
NC_039044	3
NC_039045	2
NC_039046	5
NC_039047	4
NC_039048	3
NC_039049	2
NC_039050	2
NC_039051	3
NC_039052	3
NC_039053	4
NC_039054	3
NC_039055	2
NC_039056	3
NC_039057	3
NC_039058	3
NC_039059	2
NC_039060	2
NC_039061	2
NC_039062	2
NC_039063	2
NC_039064	2
NC_039065	2
NC_039066	2
NC_039067	3
NC_039068	2
NC_039069	4
NC_039070	2
NC_039071	2
NC_039072	1
NC_039073	1
NC_039074	2
NC_039075	1
NC_039076	2
NC_039077	1
NC_039078	1
NC_039079	1
NC_039080	1
NC_039081	1
NC_039082	3
NC_039083	1
NC_039084	1
NC_039085	5
NC_039086	5
NC_039087	2
NC_039088	1
NC_039089	5
NC_039184	1
NC_039185	1
NC_039186	1
NC_039187	1
NC_039188	2
NC_039189	4
NC_039190	4
NC_039191	1
NC_039192	1
NC_039193	2
NC_039194	6
NC_039195	6
NC_039196	6
NC_039197	7
NC_039198	7
NC_039199	6
NC_039200	4
NC_039201	5
NC_039202	5
NC_039203	2
NC_039204	1
NC_039205	2
NC_039206	5
NC_039207	7
NC_039208	5
NC_039209	1
NC_039210	1
NC_039211	1
NC_039212	1
NC_039213	82
NC_039214	2
NC_039215	2
NC_039216	1
NC_039217	1
NC_039218	1
NC_039219	1
NC_039220	1
NC_039221	1
NC_039222	1
NC_039223	7
NC_039224	1
NC_039225	3
NC_039226	1
NC_039227	1
NC_039228	3
NC_039229	1
NC_039230	7
NC_039231	7
NC_039232	1
NC_039233	1
NC_039234	1
NC_039235	1
NC_039236	5
NC_039237	1
NC_039238	5
NC_039239	1
NC_039240	1
NC_039242	5
NC_039345	8
NC_039475	3
NC_039476	3
NC_039477	3
NC_039897	3
NC_040180	2
NC_040181	3
NC_040183	2
NC_040184	2
NC_040185	2
NC_040186	2
NC_040187	2
NC_040188	2
NC_040189	2
NC_040190	2
NC_040191	3
NC_040192	2
NC_040305	2
NC_040306	2
NC_040307	2
NC_040308	2
NC_040309	4
NC_040310	4
NC_040311	2
NC_040312	2
NC_040313	3
NC_040314	2
NC_040315	2
NC_040316	3
NC_040317	2
NC_040318	2
NC_040319	3
NC_040320	2
NC_040321	2
NC_040322	2
NC_040323	2
NC_040324	2
NC_040325	2
NC_040326	3
NC_040327	2
NC_040328	3
NC_040329	6
NC_040330	3
NC_040331	2
NC_040332	2
NC_040333	2
NC_040334	2
NC_040335	4
NC_040336	2
NC_040337	2
NC_040338	2
NC_040339	2
NC_040340	3
NC_040341	3
NC_040342	3
NC_040343	1
NC_040344	2
NC_040345	2
NC_040346	2
NC_040347	2
NC_040348	2
NC_040349	3
NC_040350	3
NC_040351	2
NC_040352	2
NC_040353	2
NC_040354	2
NC_040355	2
NC_040356	2
NC_040357	2
NC_040358	2
NC_040359	2
NC_040360	1
NC_040361	1
NC_040362	2
NC_040363	2
NC_040364	2
NC_040365	2
NC_040366	2
NC_040367	2
NC_040368	2
NC_040369	2
NC_040370	2
NC_040371	2
NC_040372	2
NC_040373	3
NC_040374	3
NC_040375	3
NC_040376	3
NC_040377	4
NC_040378	3
NC_040379	2
NC_040380	2
NC_040381	2
NC_040382	2
NC_040383	1
NC_040384	2
NC_040385	2
NC_040386	2
NC_040387	1
NC_040388	1
NC_040389	1
NC_040390	1
NC_040391	1
NC_040392	1
NC_040393	1
NC_040394	2
NC_040395	1
NC_040396	1
NC_040397	1
NC_040398	1
NC_040399	1
NC_040400	1
NC_040401	1
NC_040402	1
NC_040403	3
NC_040404	1
NC_040405	1
NC_040406	1
NC_040408	1
NC_040409	1
NC_040410	1
NC_040411	1
NC_040412	1
NC_040413	1
NC_040414	1
NC_040416	1
NC_040417	1
NC_040418	1
NC_040419	1
NC_040420	2
NC_040421	1
NC_040422	2
NC_040423	1
NC_040424	1
NC_040425	1
NC_040426	2
NC_040427	1
NC_040428	1
NC_040429	2
NC_040430	2
NC_040431	2
NC_040432	2
NC_040433	2
NC_040434	1
NC_040435	1
NC_040436	1
NC_040437	2
NC_040438	2
NC_040439	1
NC_040440	1
NC_040441	1
NC_040442	1
NC_040443	1
NC_040444	1
NC_040445	1
NC_040446	1
NC_040447	1
NC_040448	1
NC_040449	1
NC_040450	1
NC_040451	1
NC_040452	1
NC_040454	1
NC_040456	1
NC_040457	1
NC_040458	1
NC_040459	1
NC_040460	1
NC_040461	1
NC_040462	1
NC_040463	1
NC_040464	1
NC_040465	1
NC_040466	1
NC_040467	2
NC_040468	2
NC_040469	1
NC_040470	2
NC_040471	1
NC_040472	1
NC_040473	1
NC_040474	1
NC_040475	2
NC_040476	1
NC_040477	1
NC_040478	1
NC_040479	1
NC_040480	1
NC_040481	1
NC_040482	1
NC_040483	1
NC_040484	1
NC_040485	1
NC_040486	3
NC_040487	2
NC_040488	1
NC_040489	1
NC_040491	1
NC_040492	2
NC_040493	1
NC_040494	1
NC_040495	1
NC_040496	1
NC_040497	2
NC_040498	1
NC_040499	1
NC_040500	1
NC_040501	1
