ID	Nucleic_acid
NC_032467	RNA
NC_032463	RNA
NC_032470	RNA
NC_032481	RNA
NC_032524	RNA
NC_032523	RNA
NC_032434	RNA
NC_032464	RNA
NC_032441	RNA
NC_032447	RNA
NC_032445	RNA
NC_032476	RNA
NC_032521	RNA
NC_032522	RNA
NC_032490	RNA
NC_032417	RNA
NC_032459	RNA
NC_032477	RNA
NC_032456	RNA
NC_032451	RNA
NC_032407	RNA
NC_032414	RNA
NC_032409	RNA
NC_032449	RNA
NC_032465	RNA
NC_032488	RNA
NC_032427	RNA
NC_032430	RNA
NC_032432	RNA
NC_032446	RNA
NC_032455	RNA
NC_032453	RNA
NC_032503	RNA
NC_032499	RNA
NC_032498	RNA
NC_032502	RNA
NC_032500	RNA
NC_032501	RNA
NC_032495	RNA
NC_032493	RNA
NC_032494	RNA
NC_032478	RNA
NC_032482	RNA
NC_032469	RNA
NC_032525	RNA
NC_032526	RNA
NC_032486	RNA
NC_032461	RNA
NC_032452	RNA
NC_032460	RNA
NC_032408	RNA
NC_032410	RNA
NC_032450	RNA
NC_032457	RNA
NC_032406	RNA
NC_032468	RNA
NC_032466	RNA
NC_032421	RNA
NC_032485	RNA
NC_032497	RNA
NC_032415	RNA
NC_032411	RNA
NC_032416	RNA
NC_032440	RNA
NC_032491	RNA
NC_032483	RNA
NC_032514	RNA
NC_032515	RNA
NC_032516	RNA
NC_032504	RNA
NC_032506	RNA
NC_032507	RNA
NC_032508	RNA
NC_032509	RNA
NC_032510	RNA
NC_032511	RNA
NC_032512	RNA
NC_032505	RNA
NC_032513	RNA
NC_032462	RNA
NC_032420	RNA
NC_032473	RNA
NC_032487	RNA
NC_032429	RNA
NC_032438	RNA
NC_032436	RNA
NC_032443	RNA
NC_032435	RNA
NC_032422	RNA
NC_032471	RNA
NC_032474	RNA
NC_032472	RNA
NC_032424	RNA
NC_032431	RNA
NC_032425	RNA
NC_032419	RNA
NC_032527	RNA
NC_032566	RNA
NC_032641	RNA
NC_032534	RNA
NC_032567	RNA
NC_032536	RNA
NC_032622	RNA
NC_032624	RNA
NC_032541	RNA
NC_032544	RNA
NC_032543	RNA
NC_032558	RNA
NC_032555	RNA
NC_032540	RNA
NC_032570	RNA
NC_032588	RNA
NC_032638	RNA
NC_032595	RNA
NC_032597	RNA
NC_032644	RNA
NC_032610	RNA
NC_032580	RNA
NC_032598	RNA
NC_032642	RNA
NC_032584	RNA
NC_032582	RNA
NC_032549	RNA
NC_032600	RNA
NC_032551	RNA
NC_032529	RNA
NC_032614	RNA
NC_032608	RNA
NC_032562	RNA
NC_032552	RNA
NC_032578	RNA
NC_032577	RNA
NC_032626	RNA
NC_032621	RNA
NC_032634	RNA
NC_032530	RNA
NC_032590	RNA
NC_032632	RNA
NC_032537	RNA
NC_032630	RNA
NC_032569	RNA
NC_032613	RNA
NC_032607	RNA
NC_032612	RNA
NC_032611	RNA
NC_032592	RNA
NC_032602	RNA
NC_032631	RNA
NC_032625	RNA
NC_032574	RNA
NC_032532	RNA
NC_032605	RNA
NC_032533	RNA
NC_032635	RNA
NC_032618	RNA
NC_032633	RNA
NC_032559	RNA
NC_032571	RNA
NC_032568	RNA
NC_032564	RNA
NC_032629	RNA
NC_032583	RNA
NC_032617	RNA
NC_032627	RNA
NC_032604	RNA
NC_032601	RNA
NC_032576	RNA
NC_032556	RNA
NC_032546	RNA
NC_032542	RNA
NC_032573	RNA
NC_032637	RNA
NC_032548	RNA
NC_032563	RNA
NC_032557	RNA
NC_032640	RNA
NC_032591	RNA
NC_032589	RNA
NC_032539	RNA
NC_032587	RNA
NC_032560	RNA
NC_032593	RNA
NC_032628	RNA
NC_032581	RNA
NC_032585	RNA
NC_032606	RNA
NC_032531	RNA
NC_032599	RNA
NC_032603	RNA
NC_032553	RNA
NC_032528	RNA
NC_032643	RNA
NC_032535	RNA
NC_032619	RNA
NC_032572	RNA
NC_032639	RNA
NC_032545	RNA
NC_032550	RNA
NC_032620	RNA
NC_032547	RNA
NC_032615	RNA
NC_032636	RNA
NC_032623	RNA
NC_032575	RNA
NC_032586	RNA
NC_032616	RNA
NC_032565	RNA
NC_032596	RNA
NC_032609	RNA
NC_032554	RNA
NC_032538	RNA
NC_032647	RNA
NC_032648	RNA
NC_032646	RNA
NC_032645	RNA
NC_032561	RNA
NC_032594	RNA
NC_032579	RNA
NC_033415	RNA
NC_033416	RNA
NC_032727	RNA
NC_032728	RNA
NC_033048	RNA
NC_032856	RNA
NC_032789	RNA
NC_033217	RNA
NC_032901	RNA
NC_032807	RNA
NC_032970	RNA
NC_032988	RNA
NC_032965	RNA
NC_032832	RNA
NC_033069	RNA
NC_033000	RNA
NC_033080	RNA
NC_033119	RNA
NC_033212	RNA
NC_033116	RNA
NC_032812	RNA
NC_032973	RNA
NC_032986	RNA
NC_032797	RNA
NC_033242	RNA
NC_033053	RNA
NC_032777	RNA
NC_033219	RNA
NC_033021	RNA
NC_033256	RNA
NC_033005	RNA
NC_033133	RNA
NC_033127	RNA
NC_033145	RNA
NC_032990	RNA
NC_033045	RNA
NC_033003	RNA
NC_033148	RNA
NC_033062	RNA
NC_033019	RNA
NC_033157	RNA
NC_032759	RNA
NC_033093	RNA
NC_032743	RNA
NC_032899	RNA
NC_033026	RNA
NC_033226	RNA
NC_032998	RNA
NC_032813	RNA
NC_033009	RNA
NC_032964	RNA
NC_033017	RNA
NC_032853	RNA
NC_032960	RNA
NC_032875	RNA
NC_032992	RNA
NC_032751	RNA
NC_032758	RNA
NC_032764	RNA
NC_033314	RNA
NC_033315	RNA
NC_033313	RNA
NC_033316	RNA
NC_032735	RNA
NC_033153	RNA
NC_032753	RNA
NC_033122	RNA
NC_033094	RNA
NC_032795	RNA
NC_033267	RNA
NC_033027	RNA
NC_032783	RNA
NC_032929	RNA
NC_033261	RNA
NC_032971	RNA
NC_033229	RNA
NC_033134	RNA
NC_033152	RNA
NC_033141	RNA
NC_032840	RNA
NC_032804	RNA
NC_033277	RNA
NC_033278	RNA
NC_033318	RNA
NC_033317	RNA
NC_032729	RNA
NC_033138	RNA
NC_033128	RNA
NC_033120	RNA
NC_033239	RNA
NC_033295	RNA
NC_033300	RNA
NC_032852	RNA
NC_032996	RNA
NC_032825	RNA
NC_032989	RNA
NC_032784	RNA
NC_033164	RNA
NC_033296	RNA
NC_033297	RNA
NC_033298	RNA
NC_033299	RNA
NC_033067	RNA
NC_032842	RNA
NC_033110	RNA
NC_033036	RNA
NC_033163	RNA
NC_032814	RNA
NC_033101	RNA
NC_033131	RNA
NC_032900	RNA
NC_032820	RNA
NC_033150	RNA
NC_032882	RNA
NC_033051	RNA
NC_033198	RNA
NC_033107	RNA
NC_032947	RNA
NC_032933	RNA
NC_032921	RNA
NC_033151	RNA
NC_032911	RNA
NC_033001	RNA
NC_032966	RNA
NC_032969	RNA
NC_032939	RNA
NC_033083	RNA
NC_032959	RNA
NC_032908	RNA
NC_032975	RNA
NC_032837	RNA
NC_033205	RNA
NC_032943	RNA
NC_033088	RNA
NC_032873	RNA
NC_032906	RNA
NC_033010	RNA
NC_033041	RNA
NC_032808	RNA
NC_033215	RNA
NC_032847	RNA
NC_033057	RNA
NC_032963	RNA
NC_032886	RNA
NC_033223	RNA
NC_033075	RNA
NC_032953	RNA
NC_032917	RNA
NC_032981	RNA
NC_033137	RNA
NC_033177	RNA
NC_033171	RNA
NC_033144	RNA
NC_033109	RNA
NC_032744	RNA
NC_032742	RNA
NC_033184	RNA
NC_033147	RNA
NC_033172	RNA
NC_033156	RNA
NC_033022	RNA
NC_033240	RNA
NC_032890	RNA
NC_032877	RNA
NC_032892	RNA
NC_033166	RNA
NC_033100	RNA
NC_032827	RNA
NC_033197	RNA
NC_033012	RNA
NC_033090	RNA
NC_033024	RNA
NC_033073	RNA
NC_033059	RNA
NC_033043	RNA
NC_033079	RNA
NC_033230	RNA
NC_033236	RNA
NC_032854	RNA
NC_032844	RNA
NC_032818	RNA
NC_032815	RNA
NC_032834	RNA
NC_032799	RNA
NC_032791	RNA
NC_032803	RNA
NC_032763	RNA
NC_033064	RNA
NC_033049	RNA
NC_033038	RNA
NC_033033	RNA
NC_033044	RNA
NC_033060	RNA
NC_033091	RNA
NC_033098	RNA
NC_033086	RNA
NC_033130	RNA
NC_033115	RNA
NC_032810	RNA
NC_032839	RNA
NC_032864	RNA
NC_032858	RNA
NC_032830	RNA
NC_032802	RNA
NC_033292	RNA
NC_033291	RNA
NC_033293	RNA
NC_033294	RNA
NC_032793	RNA
NC_032781	RNA
NC_032739	RNA
NC_033065	RNA
NC_032851	RNA
NC_033072	RNA
NC_033089	RNA
NC_033084	RNA
NC_033095	RNA
NC_032978	RNA
NC_032994	RNA
NC_033265	RNA
NC_032732	RNA
NC_033146	RNA
NC_033182	RNA
NC_033289	RNA
NC_033290	RNA
NC_032920	RNA
NC_032936	RNA
NC_032785	RNA
NC_033287	RNA
NC_033288	RNA
NC_032863	RNA
NC_032871	RNA
NC_032876	RNA
NC_032888	RNA
NC_032904	RNA
NC_032946	RNA
NC_032838	RNA
NC_032935	RNA
NC_032894	RNA
NC_032857	RNA
NC_032928	RNA
NC_032898	RNA
NC_032940	RNA
NC_032796	RNA
NC_032762	RNA
NC_032750	RNA
NC_032792	RNA
NC_032754	RNA
NC_033106	RNA
NC_032822	RNA
NC_032829	RNA
NC_032809	RNA
NC_032952	RNA
NC_032798	RNA
NC_033173	RNA
NC_033194	RNA
NC_033180	RNA
NC_033189	RNA
NC_032931	RNA
NC_033196	RNA
NC_033077	RNA
NC_033139	RNA
NC_033092	RNA
NC_032828	RNA
NC_033286	RNA
NC_033279	RNA
NC_033149	RNA
NC_033068	RNA
NC_033117	RNA
NC_033058	RNA
NC_033129	RNA
NC_033170	RNA
NC_033187	RNA
NC_033178	RNA
NC_032941	RNA
NC_032918	RNA
NC_032937	RNA
NC_032930	RNA
NC_032923	RNA
NC_033241	RNA
NC_033258	RNA
NC_033262	RNA
NC_033209	RNA
NC_033246	RNA
NC_033203	RNA
NC_033266	RNA
NC_033221	RNA
NC_033235	RNA
NC_033213	RNA
NC_033188	RNA
NC_032835	RNA
NC_033168	RNA
NC_033228	RNA
NC_033185	RNA
NC_032869	RNA
NC_033285	RNA
NC_033284	RNA
NC_033282	RNA
NC_033283	RNA
NC_032999	RNA
NC_033193	RNA
NC_033186	RNA
NC_033113	RNA
NC_032765	RNA
NC_033247	RNA
NC_033174	RNA
NC_033192	RNA
NC_033158	RNA
NC_033222	RNA
NC_032824	RNA
NC_033211	RNA
NC_033269	RNA
NC_033082	RNA
NC_033165	RNA
NC_032848	RNA
NC_032811	RNA
NC_033280	RNA
NC_033281	RNA
NC_032883	RNA
NC_032954	RNA
NC_032938	RNA
NC_032819	RNA
NC_032806	RNA
NC_032734	RNA
NC_032948	RNA
NC_032942	RNA
NC_032924	RNA
NC_032919	RNA
NC_032878	RNA
NC_033081	RNA
NC_033244	RNA
NC_032932	RNA
NC_032862	RNA
NC_033125	RNA
NC_033078	RNA
NC_032760	RNA
NC_032977	RNA
NC_032957	RNA
NC_032972	RNA
NC_032945	RNA
NC_032983	RNA
NC_032934	RNA
NC_032926	RNA
NC_032961	RNA
NC_032865	RNA
NC_032895	RNA
NC_032967	RNA
NC_032859	RNA
NC_032913	RNA
NC_032843	RNA
NC_032889	RNA
NC_032817	RNA
NC_032976	RNA
NC_032836	RNA
NC_032805	RNA
NC_033252	RNA
NC_033037	RNA
NC_033047	RNA
NC_032968	RNA
NC_033007	RNA
NC_033074	RNA
NC_032962	RNA
NC_033004	RNA
NC_032955	RNA
NC_032974	RNA
NC_033035	RNA
NC_033020	RNA
NC_033056	RNA
NC_033066	RNA
NC_033031	RNA
NC_032786	RNA
NC_032746	RNA
NC_032841	RNA
NC_032914	RNA
NC_032951	RNA
NC_033208	RNA
NC_033250	RNA
NC_032903	RNA
NC_033268	RNA
NC_032958	RNA
NC_032885	RNA
NC_032787	RNA
NC_033202	RNA
NC_032866	RNA
NC_032880	RNA
NC_032747	RNA
NC_032755	RNA
NC_032788	RNA
NC_032737	RNA
NC_032816	RNA
NC_032773	RNA
NC_032879	RNA
NC_032779	RNA
NC_032833	RNA
NC_032823	RNA
NC_033143	RNA
NC_033124	RNA
NC_033111	RNA
NC_033118	RNA
NC_033039	RNA
NC_033052	RNA
NC_032801	RNA
NC_032740	RNA
NC_032868	RNA
NC_032850	RNA
NC_032874	RNA
NC_032893	RNA
NC_033154	RNA
NC_033175	RNA
NC_033167	RNA
NC_033159	RNA
NC_033162	RNA
NC_033085	RNA
NC_032950	RNA
NC_032995	RNA
NC_032980	RNA
NC_033181	RNA
NC_033161	RNA
NC_033063	RNA
NC_033183	RNA
NC_033142	RNA
NC_033169	RNA
NC_033076	RNA
NC_033104	RNA
NC_033199	RNA
NC_032991	RNA
NC_033155	RNA
NC_033135	RNA
NC_032997	RNA
NC_033002	RNA
NC_033123	RNA
NC_033016	RNA
NC_033096	RNA
NC_033042	RNA
NC_033191	RNA
NC_033008	RNA
NC_033028	RNA
NC_033029	RNA
NC_033011	RNA
NC_033018	RNA
NC_032749	RNA
NC_032855	RNA
NC_032860	RNA
NC_032794	RNA
NC_032845	RNA
NC_032761	RNA
NC_032925	RNA
NC_033032	RNA
NC_032896	RNA
NC_032909	RNA
NC_033204	RNA
NC_033034	RNA
NC_032902	RNA
NC_033301	RNA
NC_033302	RNA
NC_032872	RNA
NC_032897	RNA
NC_033304	RNA
NC_033329	RNA
NC_033331	RNA
NC_033332	RNA
NC_033303	RNA
NC_033330	RNA
NC_033055	RNA
NC_033103	RNA
NC_032774	RNA
NC_032982	RNA
NC_033006	RNA
NC_033070	RNA
NC_032922	RNA
NC_033054	RNA
NC_033030	RNA
NC_033015	RNA
NC_033328	RNA
NC_033327	RNA
NC_032905	RNA
NC_032800	RNA
NC_033325	RNA
NC_033326	RNA
NC_032912	RNA
NC_033319	RNA
NC_033321	RNA
NC_033322	RNA
NC_033324	RNA
NC_033323	RNA
NC_033320	RNA
NC_032881	RNA
NC_032846	RNA
NC_032956	RNA
NC_032944	RNA
NC_033200	RNA
NC_033307	RNA
NC_033308	RNA
NC_033309	RNA
NC_033310	RNA
NC_032891	RNA
NC_032910	RNA
NC_032821	RNA
NC_033013	RNA
NC_033255	RNA
NC_032870	RNA
NC_032861	RNA
NC_033249	RNA
NC_032887	RNA
NC_033259	RNA
NC_033234	RNA
NC_033253	RNA
NC_033264	RNA
NC_032867	RNA
NC_032915	RNA
NC_033257	RNA
NC_033305	RNA
NC_033306	RNA
NC_033014	RNA
NC_033260	RNA
NC_033254	RNA
NC_032907	RNA
NC_032736	RNA
NC_032745	RNA
NC_032916	RNA
NC_032780	RNA
NC_032757	RNA
NC_033112	RNA
NC_033126	RNA
NC_032772	RNA
NC_032778	RNA
NC_033214	RNA
NC_033224	RNA
NC_033251	RNA
NC_033216	RNA
NC_033132	RNA
NC_033114	RNA
NC_033233	RNA
NC_033140	RNA
NC_033179	RNA
NC_033121	RNA
NC_033097	RNA
NC_033245	RNA
NC_033105	RNA
NC_032849	RNA
NC_033311	RNA
NC_033312	RNA
NC_032738	RNA
NC_032766	RNA
NC_033232	RNA
NC_033071	RNA
NC_033206	RNA
NC_033243	RNA
NC_033102	RNA
NC_033061	RNA
NC_033050	RNA
NC_032771	RNA
NC_032985	RNA
NC_032752	RNA
NC_032993	RNA
NC_032748	RNA
NC_033136	RNA
NC_032769	RNA
NC_033238	RNA
NC_032756	RNA
NC_033087	RNA
NC_032790	RNA
NC_033025	RNA
NC_033201	RNA
NC_032770	RNA
NC_033195	RNA
NC_033040	RNA
NC_033210	RNA
NC_033108	RNA
NC_033225	RNA
NC_032776	RNA
NC_033099	RNA
NC_033046	RNA
NC_032979	RNA
NC_033190	RNA
NC_033227	RNA
NC_033218	RNA
NC_033160	RNA
NC_032831	RNA
NC_032733	RNA
NC_032768	RNA
NC_032884	RNA
NC_032782	RNA
NC_033231	RNA
NC_033237	RNA
NC_033263	RNA
NC_033207	RNA
NC_032767	RNA
NC_032731	RNA
NC_032741	RNA
NC_032984	RNA
NC_033220	RNA
NC_032775	RNA
NC_032826	RNA
NC_033248	RNA
NC_032949	RNA
NC_033023	RNA
NC_033432	RNA
NC_033426	RNA
NC_033438	RNA
NC_033443	RNA
NC_033429	RNA
NC_033417	RNA
NC_033450	RNA
NC_033451	RNA
NC_033435	RNA
NC_033440	RNA
NC_033418	RNA
NC_033446	RNA
NC_033453	RNA
NC_033425	RNA
NC_033437	RNA
NC_033421	RNA
NC_033448	RNA
NC_033449	RNA
NC_033454	RNA
NC_033447	RNA
NC_033442	RNA
NC_033445	RNA
NC_033452	RNA
NC_033436	RNA
NC_033419	RNA
NC_033424	RNA
NC_033428	RNA
NC_033422	RNA
NC_033444	RNA
NC_033434	RNA
NC_033441	RNA
NC_033427	RNA
NC_033439	RNA
NC_033420	RNA
NC_033433	RNA
NC_033430	RNA
NC_033431	RNA
NC_033455	RNA
NC_033456	RNA
NC_033476	RNA
NC_033477	RNA
NC_033494	RNA
NC_033495	RNA
NC_033496	RNA
NC_033467	RNA
NC_033466	RNA
NC_033468	RNA
NC_033465	RNA
NC_033481	RNA
NC_033491	RNA
NC_033463	RNA
NC_033457	RNA
NC_033471	RNA
NC_033472	RNA
NC_033484	RNA
NC_033490	RNA
NC_033473	RNA
NC_033460	RNA
NC_033475	RNA
NC_033470	RNA
NC_033482	RNA
NC_033483	RNA
NC_033479	RNA
NC_033489	RNA
NC_033480	RNA
NC_033488	RNA
NC_033458	RNA
NC_033459	RNA
NC_033469	RNA
NC_033474	RNA
NC_033478	RNA
NC_033487	RNA
NC_033461	RNA
NC_033485	RNA
NC_033486	RNA
NC_033462	RNA
NC_033553	RNA
NC_036607	RNA
NC_036608	RNA
NC_036609	RNA
NC_036587	RNA
NC_036586	RNA
NC_036589	RNA
NC_036590	RNA
NC_036603	RNA
NC_036600	RNA
NC_036585	RNA
NC_036583	RNA
NC_036604	RNA
NC_036605	RNA
NC_036606	RNA
NC_036597	RNA
NC_036598	RNA
NC_036599	RNA
NC_036602	RNA
NC_018506	RNA
NC_036615	RNA
NC_036616	RNA
NC_036617	RNA
NC_036621	RNA
NC_036618	RNA
NC_036620	RNA
NC_036619	RNA
NC_018519	RNA
NC_036802	RNA
NC_018570	RNA
NC_018572	RNA
NC_018571	RNA
NC_036803	RNA
NC_037052	RNA
NC_037056	RNA
NC_037055	RNA
NC_037054	RNA
NC_037058	RNA
NC_037051	RNA
NC_018615	RNA
NC_018613	RNA
NC_018629	RNA
NC_037095	RNA
NC_037096	RNA
NC_018702	RNA
NC_018668	RNA
NC_018703	RNA
NC_034524	RNA
NC_034512	RNA
NC_034522	RNA
NC_034511	RNA
NC_034520	RNA
NC_034521	RNA
NC_034510	RNA
NC_034562	RNA
NC_034561	RNA
NC_034554	RNA
NC_034556	RNA
NC_034563	RNA
NC_034555	RNA
NC_034548	RNA
NC_034545	RNA
NC_034546	RNA
NC_034385	RNA
NC_034408	RNA
NC_034390	RNA
NC_034386	RNA
NC_034391	RNA
NC_034387	RNA
NC_034393	RNA
NC_034400	RNA
NC_034401	RNA
NC_034397	RNA
NC_034403	RNA
NC_034396	RNA
NC_034398	RNA
NC_034404	RNA
NC_034399	RNA
NC_034394	RNA
NC_034395	RNA
NC_034402	RNA
NC_034405	RNA
NC_034406	RNA
NC_034407	RNA
NC_034455	RNA
NC_034475	RNA
NC_034476	RNA
NC_034488	RNA
NC_034496	RNA
NC_034495	RNA
NC_034504	RNA
NC_034492	RNA
NC_034491	RNA
NC_034481	RNA
NC_034497	RNA
NC_034498	RNA
NC_034505	RNA
NC_034477	RNA
NC_034478	RNA
NC_034489	RNA
NC_034499	RNA
NC_034500	RNA
NC_034501	RNA
NC_034483	RNA
NC_034493	RNA
NC_034482	RNA
NC_034442	RNA
NC_034463	RNA
NC_034469	RNA
NC_034462	RNA
NC_034453	RNA
NC_034479	RNA
NC_034480	RNA
NC_034490	RNA
NC_034502	RNA
NC_034503	RNA
NC_034494	RNA
NC_034464	RNA
NC_034465	RNA
NC_034485	RNA
NC_034474	RNA
NC_034484	RNA
NC_034443	RNA
NC_034451	RNA
NC_034454	RNA
NC_034449	RNA
NC_034448	RNA
NC_034450	RNA
NC_034447	RNA
NC_034567	RNA
NC_034617	RNA
NC_034631	RNA
NC_034632	RNA
NC_034633	RNA
NC_034622	RNA
NC_034833	RNA
NC_034835	RNA
NC_034836	RNA
NC_015299	RNA
NC_015301	RNA
NC_015300	RNA
NC_034979	RNA
NC_034980	RNA
NC_034981	RNA
NC_015298	RNA
NC_034972	RNA
NC_034976	RNA
NC_034971	RNA
NC_034975	RNA
NC_034970	RNA
NC_034973	RNA
NC_034968	RNA
NC_035110	RNA
NC_035071	RNA
NC_035111	RNA
NC_023547	RNA
NC_023598	RNA
NC_035114	RNA
NC_035115	RNA
NC_035116	RNA
NC_035112	RNA
NC_035113	RNA
NC_035118	RNA
NC_035127	RNA
NC_035134	RNA
NC_023628	RNA
NC_035432	RNA
NC_023627	RNA
NC_035182	RNA
NC_035183	RNA
NC_035198	RNA
NC_035205	RNA
NC_035204	RNA
NC_035202	RNA
NC_035190	RNA
NC_035187	RNA
NC_035206	RNA
NC_035189	RNA
NC_035215	RNA
NC_035221	RNA
NC_035218	RNA
NC_035220	RNA
NC_035191	RNA
NC_035219	RNA
NC_035214	RNA
NC_035184	RNA
NC_023633	RNA
NC_023634	RNA
NC_023635	RNA
NC_023631	RNA
NC_023632	RNA
NC_023629	RNA
NC_023630	RNA
NC_023636	RNA
NC_023637	RNA
NC_023638	RNA
NC_023641	RNA
NC_023676	RNA
NC_023674	RNA
NC_023675	RNA
NC_023684	RNA
NC_023685	RNA
NC_035674	RNA
NC_035675	RNA
NC_035758	RNA
NC_035470	RNA
NC_035471	RNA
NC_035453	RNA
NC_035454	RNA
NC_035759	RNA
NC_035452	RNA
NC_035451	RNA
NC_035458	RNA
NC_035459	RNA
NC_035465	RNA
NC_035461	RNA
NC_035482	RNA
NC_035484	RNA
NC_035483	RNA
NC_035486	RNA
NC_035485	RNA
NC_035467	RNA
NC_035466	RNA
NC_035620	RNA
NC_023680	RNA
NC_035779	RNA
NC_023760	RNA
NC_035798	RNA
NC_023762	RNA
NC_023761	RNA
NC_023763	RNA
NC_023764	RNA
NC_036390	RNA
NC_036468	RNA
NC_036469	RNA
NC_036470	RNA
NC_036471	RNA
NC_036472	RNA
NC_036473	RNA
NC_036474	RNA
NC_036476	RNA
NC_036477	RNA
NC_036475	RNA
NC_018710	RNA
NC_018711	RNA
NC_018713	RNA
NC_018833	RNA
NC_018871	RNA
NC_019025	RNA
NC_019027	RNA
NC_019028	RNA
NC_019026	RNA
NC_019031	RNA
NC_019029	RNA
NC_019030	RNA
NC_019415	RNA
NC_019409	RNA
NC_019412	RNA
NC_023813	RNA
NC_023814	RNA
NC_023815	RNA
NC_023817	RNA
NC_023818	RNA
NC_023820	RNA
NC_023821	RNA
NC_023819	RNA
NC_023816	RNA
NC_023822	RNA
NC_023765	RNA
NC_023766	RNA
NC_023861	RNA
NC_023858	RNA
NC_023892	RNA
NC_023893	RNA
NC_023983	RNA
NC_037655	RNA
NC_037654	RNA
NC_037664	RNA
NC_037663	RNA
NC_037660	RNA
NC_037659	RNA
NC_023988	RNA
NC_023987	RNA
NC_023986	RNA
NC_023985	RNA
NC_023984	RNA
NC_024017	RNA
NC_024016	RNA
NC_024031	RNA
NC_024070	RNA
NC_024073	RNA
NC_024074	RNA
NC_024075	RNA
NC_024076	RNA
NC_024078	RNA
NC_024077	RNA
NC_019453	RNA
NC_019493	RNA
NC_019494	RNA
NC_019531	RNA
NC_019707	RNA
NC_019712	RNA
NC_024111	RNA
NC_024113	RNA
NC_024114	RNA
NC_024112	RNA
NC_034163	RNA
NC_034164	RNA
NC_034165	RNA
NC_034166	RNA
NC_034168	RNA
NC_034169	RNA
NC_034170	RNA
NC_034171	RNA
NC_034172	RNA
NC_034162	RNA
NC_034173	RNA
NC_024115	RNA
NC_024120	RNA
NC_024151	RNA
NC_019922	RNA
NC_019920	RNA
NC_020073	RNA
NC_020072	RNA
NC_024297	RNA
NC_024298	RNA
NC_024296	RNA
NC_024299	RNA
NC_020105	RNA
NC_020101	RNA
NC_020102	RNA
NC_020103	RNA
NC_020100	RNA
NC_020160	RNA
NC_020235	RNA
NC_020234	RNA
NC_020252	RNA
NC_024377	RNA
NC_024376	RNA
NC_024449	RNA
NC_024455	RNA
NC_020415	RNA
NC_020439	RNA
NC_020440	RNA
NC_020441	RNA
NC_020446	RNA
NC_020447	RNA
NC_020448	RNA
NC_020442	RNA
NC_020443	RNA
NC_020445	RNA
NC_020444	RNA
NC_020471	RNA
NC_020469	RNA
NC_020470	RNA
NC_024458	RNA
NC_024471	RNA
NC_024472	RNA
NC_024473	RNA
NC_024476	RNA
NC_036634	RNA
NC_036635	RNA
NC_024485	RNA
NC_024489	RNA
NC_024488	RNA
NC_024487	RNA
NC_024492	RNA
NC_024493	RNA
NC_024494	RNA
NC_024495	RNA
NC_024496	RNA
NC_024499	RNA
NC_024500	RNA
NC_024503	RNA
NC_024508	RNA
NC_024509	RNA
NC_024510	RNA
NC_024506	RNA
NC_024505	RNA
NC_024504	RNA
NC_024507	RNA
NC_024497	RNA
NC_024501	RNA
NC_024502	RNA
NC_024498	RNA
NC_020805	RNA
NC_020803	RNA
NC_020808	RNA
NC_020809	RNA
NC_020806	RNA
NC_020804	RNA
NC_020807	RNA
NC_020810	RNA
NC_024685	RNA
NC_024686	RNA
NC_024699	RNA
NC_024701	RNA
NC_024702	RNA
NC_024703	RNA
NC_020896	RNA
NC_020897	RNA
NC_020898	RNA
NC_020903	RNA
NC_020899	RNA
NC_020900	RNA
NC_020901	RNA
NC_020902	RNA
NC_020996	RNA
NC_020997	RNA
NC_021065	RNA
NC_024709	RNA
NC_024765	RNA
NC_024769	RNA
NC_024768	RNA
NC_024767	RNA
NC_024766	RNA
NC_024778	RNA
NC_021094	RNA
NC_021095	RNA
NC_021096	RNA
NC_021097	RNA
NC_021098	RNA
NC_021099	RNA
NC_021147	RNA
NC_021148	RNA
NC_021154	RNA
NC_021178	RNA
NC_021197	RNA
NC_021201	RNA
NC_021220	RNA
NC_021222	RNA
NC_021223	RNA
NC_021242	RNA
NC_021243	RNA
NC_021244	RNA
NC_024805	RNA
NC_024806	RNA
NC_024807	RNA
NC_024808	RNA
NC_024887	RNA
NC_024906	RNA
NC_021484	RNA
NC_021480	RNA
NC_021481	RNA
NC_021482	RNA
NC_021567	RNA
NC_021566	RNA
NC_021565	RNA
NC_021564	RNA
NC_021541	RNA
NC_021542	RNA
NC_021543	RNA
NC_021544	RNA
NC_021545	RNA
NC_021546	RNA
NC_021547	RNA
NC_021549	RNA
NC_021550	RNA
NC_021551	RNA
NC_021548	RNA
NC_021583	RNA
NC_021584	RNA
NC_021585	RNA
NC_021586	RNA
NC_021588	RNA
NC_021589	RNA
NC_021580	RNA
NC_021581	RNA
NC_021587	RNA
NC_021590	RNA
NC_021582	RNA
NC_021626	RNA
NC_021627	RNA
NC_021628	RNA
NC_021635	RNA
NC_021629	RNA
NC_021631	RNA
NC_021632	RNA
NC_021633	RNA
NC_021634	RNA
NC_021625	RNA
NC_021630	RNA
NC_021706	RNA
NC_021705	RNA
NC_025112	RNA
NC_025114	RNA
NC_025113	RNA
NC_021720	RNA
NC_021735	RNA
NC_021736	RNA
NC_021786	RNA
NC_021851	RNA
NC_021873	RNA
NC_025346	RNA
NC_025355	RNA
NC_025364	RNA
NC_025350	RNA
NC_025348	RNA
NC_025365	RNA
NC_025361	RNA
NC_025347	RNA
NC_021926	RNA
NC_021928	RNA
NC_022006	RNA
NC_022004	RNA
NC_022037	RNA
NC_022038	RNA
