ID	CDSs_PHANOTATE
NC_038438	5
NC_038439	4
NC_038440	5
NC_038441	6
NC_038442	6
NC_038443	5
NC_038444	6
NC_038445	4
NC_038446	3
NC_038447	2
NC_038448	6
NC_038449	6
NC_038450	5
NC_038452	5
NC_038453	5
NC_038454	6
NC_038455	5
NC_038456	5
NC_038457	6
NC_038458	5
NC_038459	6
NC_038460	5
NC_038461	6
NC_038462	4
NC_038463	4
NC_038464	7
NC_038465	5
NC_038466	6
NC_038467	6
NC_038468	5
NC_038469	4
NC_038470	5
NC_038471	4
NC_038472	4
NC_038473	6
NC_038474	5
NC_038475	6
NC_038476	6
NC_038477	7
NC_038478	6
NC_038479	5
NC_038480	4
NC_038481	4
NC_038482	2
NC_038483	3
NC_038484	4
NC_038485	5
NC_038486	5
NC_038487	6
NC_038488	6
NC_038489	6
NC_038490	5
NC_038491	4
NC_038492	2
NC_038493	7
NC_038494	5
NC_038495	4
NC_038496	3
NC_038497	7
NC_038498	4
NC_038499	4
NC_038500	5
NC_038501	6
NC_038502	5
NC_038503	6
NC_038505	3
NC_038506	2
NC_038509	1
NC_038510	1
NC_038512	9
NC_038516	9
NC_038517	9
NC_038518	8
NC_038519	8
NC_038520	9
NC_038521	10
NC_038522	8
NC_038523	7
NC_038524	9
NC_038525	8
NC_038526	9
NC_038527	14
NC_038528	2
NC_038529	1
NC_038530	3
NC_038531	9
NC_038532	3
NC_038533	6
NC_038534	3
NC_038535	5
NC_038536	7
NC_038537	4
NC_038538	6
NC_038539	4
NC_038540	5
NC_038541	8
NC_038542	7
NC_038543	4
NC_038544	4
NC_038545	5
NC_038547	5
NC_038550	1
NC_038554	10
NC_038555	6
NC_038556	8
NC_038557	8
NC_038558	11
NC_038560	2
NC_038561	2
NC_038562	1
NC_038563	2
NC_038564	1
NC_038565	1
NC_038566	2
NC_038567	1
NC_038568	1
NC_038569	1
NC_038570	1
NC_038571	1
NC_038572	1
NC_038573	2
NC_038614	1
NC_038615	1
NC_038616	1
NC_038617	1
NC_038618	2
NC_038619	1
NC_038620	1
NC_038621	1
NC_038622	1
NC_038623	1
NC_038624	1
NC_038625	2
NC_038626	1
NC_038627	1
NC_038628	1
NC_038629	1
NC_038630	1
NC_038631	3
NC_038632	2
NC_038633	3
NC_038634	1
NC_038635	1
NC_038636	1
NC_038637	1
NC_038638	1
NC_038639	1
NC_038640	1
NC_038641	1
NC_038642	1
NC_038643	3
NC_038644	1
NC_038645	2
NC_038646	1
NC_038647	1
NC_038648	1
NC_038649	1
NC_038650	2
NC_038651	1
NC_038652	1
NC_038653	2
NC_038654	3
NC_038655	2
NC_038656	1
NC_038657	1
NC_038658	1
NC_038659	1
NC_038660	1
NC_038661	1
NC_038662	1
NC_038663	1
NC_038664	2
NC_038665	2
NC_038666	2
NC_038667	3
NC_038668	3
NC_038669	7
NC_038670	5
NC_038671	4
NC_038672	4
NC_038673	3
NC_038674	4
NC_038675	4
NC_038676	6
NC_038677	6
NC_038678	6
NC_038679	5
NC_038681	6
NC_038682	4
NC_038683	6
NC_038684	5
NC_038685	6
NC_038686	6
NC_038687	4
NC_038688	5
NC_038689	4
NC_038690	3
NC_038691	1
NC_038692	1
NC_038693	1
NC_038694	1
NC_038695	1
NC_038696	3
NC_038697	2
NC_038698	2
NC_038699	2
NC_038700	4
NC_038701	4
NC_038702	7
NC_038703	2
NC_038704	2
NC_038705	2
NC_038709	2
NC_038710	3
NC_038711	2
NC_038712	1
NC_038713	1
NC_038714	1
NC_038715	2
NC_038716	1
NC_038717	1
NC_038718	2
NC_038719	1
NC_038720	1
NC_038721	3
NC_038722	3
NC_038723	1
NC_038724	1
NC_038725	1
NC_038726	1
NC_038727	1
NC_038728	1
NC_038729	1
NC_038730	1
NC_038731	2
NC_038732	1
NC_038733	1
NC_038734	1
NC_038735	1
NC_038736	1
NC_038737	1
NC_038738	2
NC_038739	2
NC_038740	2
NC_038741	1
NC_038742	1
NC_038743	2
NC_038744	5
NC_038745	1
NC_038746	5
NC_038747	1
NC_038748	4
NC_038749	3
NC_038750	6
NC_038755	2
NC_038756	12
NC_038757	4
NC_038758	3
NC_038759	2
NC_038760	3
NC_038761	4
NC_038762	4
NC_038763	8
NC_038764	8
NC_038765	3
NC_038766	3
NC_038767	4
NC_038768	3
NC_038769	1
NC_038770	2
NC_038771	4
NC_038772	2
NC_038773	3
NC_038774	8
NC_038775	2
NC_038776	6
NC_038777	3
NC_038782	2
NC_038783	3
NC_038784	3
NC_038785	2
NC_038786	4
NC_038787	13
NC_038788	6
NC_038789	17
NC_038792	3
NC_038793	6
NC_038794	5
NC_038795	7
NC_038796	4
NC_038797	7
NC_038798	4
NC_038799	6
NC_038800	5
NC_038801	7
NC_038802	6
NC_038803	7
NC_038804	7
NC_038805	6
NC_038806	5
NC_038807	5
NC_038808	5
NC_038809	4
NC_038810	4
NC_038811	2
NC_038812	6
NC_038813	5
NC_038814	5
NC_038815	6
NC_038816	1
NC_038823	3
NC_038824	1
NC_038825	4
NC_038826	1
NC_038837	1
NC_038838	2
NC_038845	3
NC_038846	1
NC_038847	3
NC_038848	4
NC_038849	10
NC_038852	1
NC_038853	3
NC_038854	4
NC_038855	4
NC_038856	2
NC_038857	3
NC_038858	10
NC_038859	2
NC_038860	2
NC_038861	11
NC_038862	5
NC_038863	5
NC_038864	1
NC_038865	3
NC_038866	2
NC_038867	4
NC_038868	5
NC_038869	2
NC_038870	1
NC_038871	2
NC_038872	2
NC_038873	2
NC_038874	2
NC_038875	4
NC_038876	5
NC_038877	6
NC_038878	2
NC_038879	5
NC_038880	9
NC_038881	4
NC_038883	4
NC_038884	7
NC_038885	4
NC_038886	7
NC_038887	5
NC_038888	5
NC_038889	9
NC_038890	5
NC_038891	6
NC_038893	5
NC_038894	4
NC_038895	6
NC_038896	5
NC_038897	6
NC_038899	6
NC_038900	3
NC_038901	4
NC_038902	3
NC_038903	3
NC_038904	4
NC_038905	4
NC_038906	5
NC_038907	4
NC_038908	4
NC_038909	2
NC_038910	4
NC_038911	4
NC_038912	4
NC_038913	5
NC_038914	9
NC_038915	2
NC_038916	1
NC_038917	3
NC_038918	1
NC_038919	3
NC_038920	2
NC_038922	6
NC_038923	2
NC_038924	6
NC_038925	5
NC_038926	4
NC_038927	1
NC_038928	3
NC_038929	4
NC_038930	3
NC_038934	5
NC_038935	4
NC_038936	1
NC_038937	1
NC_038938	3
NC_038939	1
NC_038940	1
NC_038941	2
NC_038942	1
NC_038943	1
NC_038944	2
NC_038945	3
NC_038946	1
NC_038947	2
NC_038948	1
NC_038949	3
NC_038950	2
NC_038951	2
NC_038952	3
NC_038954	2
NC_038956	6
NC_038957	6
NC_038958	1
NC_038959	2
NC_038960	5
NC_038961	4
NC_038962	6
NC_038963	4
NC_038964	3
NC_038966	6
NC_038967	6
NC_038968	4
NC_038969	5
NC_038970	5
NC_038971	5
NC_038972	6
NC_038973	2
NC_038975	2
NC_038976	5
NC_038977	7
NC_038978	5
NC_038979	7
NC_038980	6
NC_038981	7
NC_038984	2
NC_038985	4
NC_038986	9
NC_038987	5
NC_038988	5
NC_038990	7
NC_038992	5
NC_038993	3
NC_038994	5
NC_038995	9
NC_038996	1
NC_038997	2
NC_038998	2
NC_038999	1
NC_039000	2
NC_039001	5
NC_039002	5
NC_039003	6
NC_039004	6
NC_039007	4
NC_039008	4
NC_039011	4
NC_039012	3
NC_039013	6
NC_039014	6
NC_039015	12
NC_039016	11
NC_039017	9
NC_039018	9
NC_039019	12
NC_039020	5
NC_039021	9
NC_039022	13
NC_039023	13
NC_039024	17
NC_039025	13
NC_039026	17
NC_039027	15
NC_039028	14
NC_039029	16
NC_039030	16
NC_039031	15
NC_039033	4
NC_039035	1
NC_039036	10
NC_039037	8
NC_039038	11
NC_039039	8
NC_039040	8
NC_039041	10
NC_039042	9
NC_039043	5
NC_039044	5
NC_039045	5
NC_039048	2
NC_039049	3
NC_039050	3
NC_039051	7
NC_039052	9
NC_039053	10
NC_039054	5
NC_039055	4
NC_039056	4
NC_039057	5
NC_039058	6
NC_039059	6
NC_039060	6
NC_039061	6
NC_039062	6
NC_039063	6
NC_039064	8
NC_039065	7
NC_039066	6
NC_039067	5
NC_039068	6
NC_039069	4
NC_039070	4
NC_039071	5
NC_039072	2
NC_039073	1
NC_039074	2
NC_039075	2
NC_039076	5
NC_039077	3
NC_039078	3
NC_039079	3
NC_039080	2
NC_039081	3
NC_039082	4
NC_039083	2
NC_039084	3
NC_039085	20
NC_039086	8
NC_039087	5
NC_039088	3
NC_039089	13
NC_038319	5
NC_039189	5
NC_039190	6
NC_039194	15
NC_039195	10
NC_039196	12
NC_039197	12
NC_039198	13
NC_039200	9
NC_039201	9
NC_039202	9
NC_039206	5
NC_039208	13
NC_039209	5
NC_039211	2
NC_039212	4
NC_039213	174
NC_039214	2
NC_039215	5
NC_039216	1
NC_039223	11
NC_039228	9
NC_039229	2
NC_039230	8
NC_039231	9
NC_039232	3
NC_039233	3
NC_039234	2
NC_039235	7
NC_039236	9
NC_039237	3
NC_039238	19
NC_039239	2
NC_039240	3
NC_039242	14
NC_039199	10
NC_030452	6
NC_034486	3
NC_034487	1
NC_034506	2
NC_034205	2
NC_034534	12
NC_034535	5
NC_034540	6
NC_034539	5
NC_034557	2
NC_034558	2
NC_034564	1
NC_034536	11
NC_034532	6
NC_034616	10
NC_034559	2
NC_034560	1
NC_034565	3
NC_034549	7
NC_034550	7
NC_034530	7
NC_034541	9
NC_034538	9
NC_034537	16
NC_034533	11
NC_034531	11
NC_034529	8
NC_034457	4
NC_034459	1
NC_034461	5
NC_034458	4
NC_034460	1
NC_034468	2
NC_030451	13
NC_034544	10
NC_034543	10
NC_034542	7
NC_030466	6
NC_034388	3
NC_034389	2
NC_034392	2
NC_034551	10
NC_030463	1
NC_030460	3
NC_030464	5
NC_030468	3
NC_030469	6
NC_030465	3
NC_030467	7
NC_030470	6
NC_030473	4
NC_030478	3
NC_030455	5
NC_030457	6
NC_030459	2
NC_030471	2
NC_030474	5
NC_030477	3
NC_030456	3
NC_030475	6
NC_034466	1
NC_034467	1
NC_034473	3
NC_030449	6
NC_034444	4
NC_034445	4
NC_034452	1
NC_034204	3
NC_034207	9
NC_034208	2
NC_034206	5
NC_034569	4
NC_034508	6
NC_034509	6
NC_034515	1
NC_034525	2
NC_034528	2
NC_034518	2
NC_034519	1
NC_034527	3
NC_034516	2
NC_034517	1
NC_034526	3
NC_034456	8
NC_034568	3
NC_039191	3
NC_039192	1
NC_039193	5
NC_038751	2
NC_038752	6
NC_038753	2
NC_038754	5
NC_039183	1
NC_039184	1
NC_038932	4
NC_038369	206
NC_030403	4
NC_030445	5
NC_030446	4
NC_039224	5
NC_039225	7
NC_039226	3
NC_039227	6
NC_038574	1
NC_038575	1
NC_038576	1
NC_038577	1
NC_038578	1
NC_038579	1
NC_038580	1
NC_038581	1
NC_038582	1
NC_038583	1
NC_038790	6
NC_038791	5
NC_038778	2
NC_038779	2
NC_038780	2
NC_038781	2
NC_038376	7
NC_038377	8
NC_038835	1
NC_038817	2
NC_038818	2
NC_038819	2
NC_038820	1
NC_038821	1
NC_038822	2
NC_038839	1
NC_038840	2
NC_038827	1
NC_038828	2
NC_038841	1
NC_038842	2
NC_038829	1
NC_038830	1
NC_038831	1
NC_038832	1
NC_038833	2
NC_038834	1
NC_038298	3
NC_038299	1
NC_038300	1
NC_039005	3
NC_039006	4
NC_038850	6
NC_038851	6
NC_005953	7
NC_002654	207
NC_038892	1
NC_038955	2
NC_038974	3
NC_039241	2
NC_008987	19
NC_023162	6
NC_032097	6
NC_032681	4
NC_039185	2
NC_038933	4
NC_038836	1
NC_004162	6
NC_039345	31
NC_031755	4
NC_033492	3
NC_033493	2
NC_014373	27
NC_039476	3
NC_029646	3
NC_027704	4
NC_028875	5
NC_028963	10
NC_032987	8
NC_040180	7
NC_040181	6
NC_040185	6
NC_040186	9
NC_040187	8
NC_040189	6
NC_038991	4
NC_040191	6
NC_040192	8
NC_028459	5
NC_034566	4
NC_026168	4
NC_001664	227
NC_007733	5
NC_015782	3
NC_016038	6
NC_028237	18
NC_028460	4
NC_040433	2
NC_040590	2
NC_040592	5
NC_040593	4
NC_040663	4
NC_040777	3
NC_040778	4
NC_033780	215
NC_033819	3
NC_033818	4
NC_040360	10
NC_040358	6
NC_040385	2
NC_040384	3
NC_040796	15
NC_040357	4
NC_001477	3
NC_027632	10
NC_009823	3
NC_009824	3
NC_009825	2
NC_009826	2
NC_009827	2
NC_038429	4
NC_000943	4
NC_001655	5
NC_001672	4
NC_001809	4
NC_002031	4
NC_003635	2
NC_003675	1
NC_003676	1
NC_003687	4
NC_003690	5
NC_003996	1
NC_004119	3
NC_005062	3
NC_008718	1
NC_008719	3
NC_021069	4
NC_023424	2
NC_023439	4
NC_026620	1
NC_026624	1
NC_027709	4
NC_027999	3
NC_029054	1
NC_030289	1
NC_033693	1
NC_033694	1
NC_033697	1
NC_033698	1
NC_033699	1
NC_033715	2
NC_033721	1
NC_001437	5
NC_005064	7
NC_007580	4
NC_006551	3
NC_008604	4
NC_009028	3
NC_009029	3
NC_012671	4
NC_012932	6
NC_016997	3
NC_017086	4
NC_018705	2
NC_026623	1
NC_027817	4
NC_027819	4
NC_030401	1
NC_032088	4
NC_033723	1
NC_033724	1
NC_033726	1
NC_034007	1
NC_034018	1
NC_034151	3
NC_034242	2
NC_035889	3
NC_039218	1
NC_039219	1
NC_030791	3
NC_040776	3
NC_040682	2
NC_040610	3
NC_040788	1
NC_001669	8
NC_002690	1
NC_004018	2
NC_004019	2
NC_004020	3
NC_008495	6
NC_008579	5
NC_009333	190
NC_009530	3
NC_010236	6
NC_011829	6
NC_012213	7
NC_012533	3
NC_012534	3
NC_012735	3
NC_013590	151
NC_013699	3
NC_014952	8
NC_014953	8
NC_014954	9
NC_014956	8
NC_022619	2
NC_024018	3
NC_027221	8
NC_027222	11
NC_030119	7
NC_030120	5
NC_030121	7
NC_030122	5
NC_030123	5
NC_030124	7
NC_030125	5
NC_030128	6
NC_030129	6
NC_033770	1
NC_033771	3
NC_034614	6
NC_034615	5
NC_035070	4
NC_035211	4
NC_035212	9
NC_035213	3
NC_035462	2
NC_035463	3
NC_038234	7
NC_038257	2
NC_038258	2
NC_038259	4
NC_038273	2
NC_038274	1
NC_038306	4
NC_038309	4
NC_038312	4
NC_038365	3
NC_038368	1
NC_038393	3
NC_038394	3
NC_038395	3
NC_038422	1
NC_038451	5
NC_038504	3
NC_038513	1
NC_038514	3
NC_038515	1
NC_038546	5
NC_038559	6
NC_038584	1
NC_038585	1
NC_038586	1
NC_038587	2
NC_038588	1
NC_038589	3
NC_038590	1
NC_038591	1
NC_038592	1
NC_038593	1
NC_038594	1
NC_038595	1
NC_038596	1
NC_038597	1
NC_038598	1
NC_038599	2
NC_038600	1
NC_038601	1
NC_038602	2
NC_038603	1
NC_038604	1
NC_038605	1
NC_038606	1
NC_038607	1
NC_038608	1
NC_038609	1
NC_038610	1
NC_038611	1
NC_038612	1
NC_038613	1
NC_038680	6
NC_038706	2
NC_038707	4
NC_038708	2
NC_038843	1
NC_038844	4
NC_038898	3
NC_038965	6
NC_038982	6
NC_038983	5
NC_038989	5
NC_039009	2
NC_039010	3
NC_039046	4
NC_039047	3
NC_039186	1
NC_039187	3
NC_039188	2
NC_039203	4
NC_039204	2
NC_039205	4
NC_039210	4
NC_039217	2
NC_039220	2
NC_039221	2
NC_039222	2
NC_027716	2
NC_024889	3
NC_038425	4
NC_038431	3
NC_027715	1
NC_027717	2
NC_001654	7
NC_038953	2
NC_043034	1
NC_043035	1
NC_043036	1
NC_043037	1
NC_043042	55
NC_043043	8
NC_043044	2
NC_043045	1
NC_043046	3
NC_043047	2
NC_043048	7
NC_043049	2
NC_043050	2
NC_043051	1
NC_043052	1
NC_043053	1
NC_043054	115
NC_043055	1
NC_043056	1
NC_043057	1
NC_043058	69
NC_043059	3
NC_043060	1
NC_043061	1
NC_043062	1
NC_043063	1
NC_043064	1
NC_043065	1
NC_043066	1
NC_043067	8
NC_043068	1
NC_043069	1
NC_043070	1
NC_043071	2
NC_043072	1
NC_043073	1
NC_043074	1
NC_043075	2
NC_043076	8
NC_043077	1
NC_043078	1
NC_043079	6
NC_043080	1
NC_043081	6
NC_043082	6
NC_043083	2
NC_043084	1
NC_043085	2
NC_043086	6
NC_043087	5
NC_043088	5
NC_043089	5
NC_043090	3
NC_043091	4
NC_043095	2
NC_043096	2
NC_043097	2
NC_043098	2
NC_043099	3
NC_043100	4
NC_043101	3
NC_043102	3
NC_043103	3
NC_043104	3
NC_043105	16
NC_043106	12
NC_043107	11
NC_043108	11
NC_043109	1
NC_043111	1
NC_043112	1
NC_043113	1
NC_043114	1
NC_043115	1
NC_043116	1
NC_043117	1
NC_043118	1
NC_043119	6
NC_043120	4
NC_043121	5
NC_043122	5
NC_043123	6
NC_043124	3
NC_043125	1
NC_043126	2
NC_043127	2
NC_043131	2
NC_043132	2
NC_043467	1
NC_043468	1
NC_043275	1
NC_043276	1
NC_043277	1
NC_043278	1
NC_043279	1
NC_043280	1
NC_043281	1
NC_043282	1
NC_043283	1
NC_043284	1
NC_043285	2
NC_043286	2
NC_043305	1
NC_043306	1
NC_043301	1
NC_043302	1
NC_043303	1
NC_043304	2
NC_043313	376
NC_043314	524
NC_043318	149
NC_043329	51
NC_043330	106
NC_043331	123
NC_043333	38
NC_040606	222
NC_040671	4
NC_040656	3
NC_040621	156
NC_040362	4
NC_040434	8
NC_040600	4
NC_040594	4
NC_031947	3
NC_040363	5
NC_040650	3
NC_040797	4
NC_040595	3
NC_040783	5
NC_040665	2
NC_040780	3
NC_040524	3
NC_040525	3
NC_040782	3
NC_040666	5
NC_040526	4
NC_040781	4
NC_040527	3
NC_040596	3
NC_040597	2
NC_040667	3
NC_040779	4
NC_040522	4
NC_040523	3
NC_040664	5
NC_040528	4
NC_040668	2
NC_040773	3
NC_040429	4
NC_040467	5
NC_040657	3
NC_040658	3
NC_040774	5
NC_040430	3
NC_040468	3
NC_040659	4
NC_040660	5
NC_040775	5
NC_040431	4
NC_040588	1
NC_040589	2
NC_040661	14
NC_040598	5
NC_040183	7
NC_040793	3
NC_040184	8
NC_040599	7
NC_040669	8
NC_040535	8
NC_040784	5
NC_040562	4
NC_040188	6
NC_040670	2
NC_040530	3
NC_040785	8
NC_040190	7
NC_040529	3
NC_040602	6
NC_040786	10
NC_040383	6
NC_040382	5
NC_040380	5
NC_040386	2
NC_040787	13
NC_040790	1
NC_040532	6
NC_040379	5
NC_040791	2
NC_040795	4
NC_040531	5
NC_040792	6
NC_040537	6
NC_040533	3
NC_040554	5
NC_040616	5
NC_040541	6
NC_040538	9
NC_040607	9
NC_040676	7
NC_040677	9
NC_040615	248
NC_040611	9
NC_040317	3
NC_040331	3
NC_040545	5
NC_040550	9
NC_040619	8
NC_040620	10
NC_040688	8
NC_040691	8
NC_040803	8
NC_040804	8
NC_040805	9
NC_040806	9
NC_040604	9
NC_040555	5
NC_040534	12
NC_040623	4
NC_040694	4
NC_040695	4
NC_040789	163
NC_040539	237
NC_040549	9
NC_040546	5
NC_040617	11
NC_040686	5
NC_040547	5
NC_040801	6
NC_040618	5
NC_040687	5
NC_040601	3
NC_040809	7
NC_040692	6
NC_040807	6
NC_040808	6
NC_040552	6
NC_040622	5
NC_040693	6
NC_040699	304
NC_040635	8
NC_040673	4
NC_040432	2
NC_040662	4
NC_040591	5
NC_040536	368
NC_040561	5
NC_040351	3
NC_040553	5
NC_040810	4
NC_040818	10
NC_040723	4
NC_040684	4
NC_040652	2
NC_040603	7
NC_040672	6
NC_040800	4
NC_040633	5
NC_040704	7
NC_040632	3
NC_040702	4
NC_040816	3
NC_040559	3
NC_040560	3
NC_040564	5
NC_040640	8
NC_040813	5
NC_040556	5
NC_040626	2
NC_040548	9
NC_040820	3
NC_040675	8
NC_040361	5
NC_040719	4
NC_040613	2
NC_040614	4
NC_040798	3
NC_040542	11
NC_040377	3
NC_040330	6
NC_040376	5
NC_040378	3
NC_040639	2
NC_040540	4
NC_040703	7
NC_040817	7
NC_040714	7
NC_040802	3
NC_040608	6
NC_040678	2
NC_040568	4
NC_040826	4
NC_040710	2
NC_040605	5
NC_040674	2
NC_040624	3
NC_040696	3
NC_040697	2
NC_040812	3
NC_040706	11
NC_040609	2
NC_040715	9
NC_040819	8
NC_040683	2
NC_040566	6
NC_040821	10
NC_040822	6
NC_040634	7
NC_040705	7
NC_040565	3
NC_040680	7
NC_040625	21
NC_040698	27
NC_040799	1
NC_040630	5
NC_040543	2
NC_040835	5
NC_040627	6
NC_040570	11
NC_040544	5
NC_040638	8
NC_040642	4
NC_040649	2
NC_040348	5
NC_040340	3
NC_040371	4
NC_040372	6
NC_040350	9
NC_040342	9
NC_040328	12
NC_040374	7
NC_040373	8
NC_040349	8
NC_040375	11
NC_040329	10
NC_040359	6
NC_040327	4
NC_040341	8
NC_040708	6
NC_040347	3
NC_040370	4
NC_040551	2
NC_040720	5
NC_040381	3
NC_040841	5
NC_040580	14
NC_040558	1
NC_040653	4
NC_040681	199
NC_040838	3
NC_040839	5
NC_040721	4
NC_040651	3
NC_040581	4
NC_040711	8
NC_040842	3
NC_040339	5
NC_040582	12
NC_040722	13
NC_040840	13
NC_040644	6
NC_040325	3
NC_040367	4
NC_040332	3
NC_040366	3
NC_040336	5
NC_040369	2
NC_040335	5
NC_040321	3
NC_040346	3
NC_040319	4
NC_040318	2
NC_040333	6
NC_040337	4
NC_040323	3
NC_040345	6
NC_040320	2
NC_040344	4
NC_040338	4
NC_040334	3
NC_040324	5
NC_040364	2
NC_040368	3
NC_040365	3
NC_040326	3
NC_040322	2
NC_040343	3
NC_040679	4
NC_040709	12
NC_040827	13
NC_040569	9
NC_040583	8
NC_040830	1
NC_040643	6
NC_040712	10
NC_040573	7
NC_040713	1
NC_040646	3
NC_040574	3
NC_040716	2
NC_040832	5
NC_040647	1
NC_040645	5
NC_040717	3
NC_040576	5
NC_040833	5
NC_040575	5
NC_040578	13
NC_040579	13
NC_040828	8
NC_040846	2
NC_040836	3
NC_040584	8
NC_040654	1
NC_040587	6
NC_040725	6
NC_040843	7
NC_040631	2
NC_040572	12
NC_040844	5
NC_040726	7
NC_040585	4
NC_040834	17
NC_040837	2
NC_040825	1
NC_040648	1
NC_040718	1
NC_040724	9
NC_040845	6
NC_040829	1
NC_040641	2
NC_040571	1
NC_040728	10
NC_040655	10
NC_040727	15
NC_040729	6
NC_040586	9
NC_040689	6
NC_040690	5
NC_040563	2
NC_040636	6
NC_040700	5
NC_040814	4
NC_040557	4
NC_040628	5
NC_040629	4
NC_040701	8
NC_040707	10
NC_040823	3
NC_040824	3
NC_040567	9
NC_040637	11
NC_040492	3
NC_040493	2
NC_040494	2
NC_040469	2
NC_040470	4
NC_040471	2
NC_040764	2
NC_040765	2
NC_040752	3
NC_040753	1
NC_040438	3
NC_040439	1
NC_040389	2
NC_040390	2
NC_040391	4
NC_040762	3
NC_040763	4
NC_040426	2
NC_040427	1
NC_040428	2
NC_040464	3
NC_040465	2
NC_040466	2
NC_040754	2
NC_040755	3
NC_040760	4
NC_040761	8
NC_040401	3
NC_040402	8
NC_040403	4
NC_040404	2
NC_040435	2
NC_040436	2
NC_040437	6
NC_043211	2
NC_043212	1
NC_040507	8
NC_040508	3
NC_040405	1
NC_040406	1
NC_040407	1
NC_040408	1
NC_040409	1
NC_040410	1
NC_040411	1
NC_040412	1
NC_040413	1
NC_040414	1
NC_040415	2
NC_040770	2
NC_040771	3
NC_040772	3
NC_040512	1
NC_040513	2
NC_040514	3
NC_040519	3
NC_040520	2
NC_040521	1
NC_040458	2
NC_040459	3
NC_040460	1
NC_040440	1
NC_040441	2
NC_040442	1
NC_040443	2
NC_040444	1
NC_040445	1
NC_040446	2
NC_040447	1
NC_040456	2
NC_040457	1
NC_040397	1
NC_040398	3
NC_040744	4
NC_040745	4
NC_040746	2
NC_040747	1
NC_040748	2
NC_040749	4
NC_040750	3
NC_040751	3
NC_040399	3
NC_040400	3
NC_040736	3
NC_040737	3
NC_040738	2
NC_040739	4
NC_040740	3
NC_040766	1
NC_040767	2
NC_040387	1
NC_040388	2
NC_040472	2
NC_040473	1
NC_040392	3
NC_040393	1
NC_040394	4
NC_040730	1
NC_040731	1
NC_040732	1
NC_040733	1
NC_040734	2
NC_040735	1
NC_040395	3
NC_040396	3
NC_040422	1
NC_040423	2
NC_040424	3
NC_040425	2
NC_040416	1
NC_040417	1
NC_040741	4
NC_040742	2
NC_040743	3
NC_040498	1
NC_040499	1
NC_040500	1
NC_040501	1
NC_040502	1
NC_040503	1
NC_040504	1
NC_040505	2
NC_040506	2
NC_040756	1
NC_040757	1
NC_040418	2
NC_040419	1
NC_040420	2
NC_040421	1
NC_040485	2
NC_040486	2
NC_040487	3
NC_040488	4
NC_040489	3
NC_040490	7
NC_040491	2
NC_040483	1
NC_040484	1
NC_040474	2
NC_040475	1
NC_040476	1
NC_040477	1
NC_040478	1
NC_040479	1
NC_040480	1
NC_040481	1
NC_040482	1
NC_040847	1
NC_040768	2
NC_040769	3
NC_040758	3
NC_040759	1
NC_040461	1
NC_040462	2
NC_040463	4
NC_040509	1
NC_040510	4
NC_040511	2
NC_040448	3
NC_040449	3
NC_040450	2
NC_040451	3
NC_040452	3
NC_040453	6
NC_040454	2
NC_040455	5
NC_040495	2
NC_040496	2
NC_040497	5
NC_040515	1
NC_040516	2
NC_040517	2
NC_040518	1
NC_044932	3
NC_044934	46
NC_044944	259
NC_044948	262
NC_044949	228
NC_044950	247
NC_044951	217
NC_044952	236
NC_044953	247
NC_044954	246
NC_044853	3
NC_044854	3
NC_044855	3
NC_044856	3
NC_019559	309
NC_019850	8
NC_019855	8
NC_019856	8
NC_019857	7
NC_019858	8
NC_025892	7
NC_040815	3
NC_040685	7
NC_040831	3
NC_036579	193
NC_004045	6
NC_006008	1
NC_028379	287
NC_045762	3
NC_025897	7
NC_030889	2
NC_030890	3
NC_032730	13
NC_046955	11
NC_046956	15
NC_046957	13
NC_046958	11
NC_046959	13
NC_046960	9
NC_046961	11
NC_046962	14
NC_046963	15
NC_046964	12
NC_046965	20
NC_003777	1
NC_028234	8
NC_030743	10
NC_033835	1
NC_033836	1
NC_033837	2
NC_033838	1
NC_033839	3
NC_033840	2
NC_033841	1
NC_033842	4
NC_033843	3
NC_033844	2
NC_033845	3
NC_033848	1
NC_033849	1
NC_033850	3
NC_033846	3
NC_048209	12
NC_048210	10
NC_048211	11
NC_048213	14
NC_048214	13
NC_048215	12
NC_048216	14
NC_003449	3
NC_006999	2
NC_013266	2
NC_013267	2
NC_007000	3
NC_007001	4
NC_013268	10
NC_035450	8
NC_035455	11
NC_035456	11
NC_035457	10
NC_019946	6
NC_049200	7
NC_031959	5
NC_043110	1
NC_045512	14
NC_025479	3
NC_026767	7
NC_039207	13
NC_019843	15
NC_025217	12
NC_030886	14
NC_010354	4
NC_020236	5
NC_025379	3
NC_028121	7
NC_028122	10
NC_030454	4
NC_048217	13
NC_006213	13
NC_003045	15
NC_026314	5
NC_028380	6
AC_000192	13
NC_012936	12
NC_018400	6
NC_024770	6
NC_002786	2
NC_043526	5
NC_050697	6
NC_043517	4
NC_050698	6
NC_032126	5
NC_046954	14
NC_001846	13
NC_017083	16
NC_026011	13
NC_006577	10
NC_034440	11
NC_009019	12
NC_009020	13
NC_004718	16
NC_002232	8
NC_003973	7
NC_028366	4
NC_035207	41
NC_009021	10
NC_038294	14
NC_048212	11
NC_006579	14
NC_001989	15
NC_001781	16
NC_038235	20
NC_025344	14
NC_038272	15
NC_037665	3141
NC_037666	3211
NC_037667	3181
NC_003663	259
NC_001611	283
NC_027213	252
NC_005336	166
NC_002188	392
NC_024447	428
NC_004002	174
