ID	CDSs_MGA
NC_013465	3
NC_013057	1
NC_005210	3
NC_005209	4
NC_013116	2
NC_014597	1
NC_004830	2
AC_000003	25
NC_008177	1
NC_001457	5
NC_015399	3
NC_007654	3
NC_007612	4
NC_006314	2
NC_006315	3
NC_006316	1
NC_014821	2
NC_016964	1
NC_016965	3
NC_003559	1
NC_003560	1
NC_016877	1
NC_015552	3
NC_015879	1
NC_015880	1
NC_015881	1
NC_015882	1
NC_007905	1
NC_001434	2
NC_006644	5
NC_008305	1
NC_007731	3
NC_013218	1
NC_013219	1
NC_013220	2
NC_013397	1
NC_013398	1
NC_013399	1
NC_013401	1
NC_001866	1
NC_001494	4
NC_014395	2
NC_013221	2
NC_001361	5
NC_013403	1
NC_013405	1
NC_013400	1
NC_010951	2
NC_010952	2
NC_014238	1
NC_007534	1
NC_008004	4
NC_007560	1
NC_007816	3
NC_022637	1
NC_015116	3
NC_004440	1
NC_003443	5
NC_005281	1
NC_002728	7
NC_003729	2
NC_004611	3
NC_003615	1
NC_010953	3
NC_016648	1
NC_016159	1
NC_015491	1
NC_015962	2
NC_016418	4
NC_017004	2
NC_015124	3
NC_015126	1
NC_003056	3
NC_001514	8
NC_003887	1
NC_007034	5
NC_007035	7
NC_007036	4
NC_007037	5
NC_007038	6
NC_014596	2
NC_004542	3
NC_015127	1
NC_015128	1
NC_015130	3
NC_015132	1
NC_015133	2
NC_015134	1
NC_011515	5
NC_003496	1
NC_003054	1
NC_005290	2
NC_005289	1
NC_001800	2
NC_004645	3
NC_007039	8
NC_004639	2
NC_010944	3
NC_010947	3
NC_006499	1
NC_004646	2
NC_003680	3
NC_003672	3
NC_002357	3
NC_009383	3
NC_010946	2
NC_010707	1
NC_010838	1
NC_007408	3
NC_006259	2
NC_006937	2
NC_008948	3
NC_008949	5
NC_003520	2
NC_004168	1
NC_007582	1
NC_001789	3
NC_012931	2
NC_015150	3
NC_003530	2
NC_007919	4
NC_004676	2
NC_004674	1
NC_004096	1
NC_004101	2
NC_005267	2
NC_012535	1
NC_016003	4
NC_006011	1
NC_006009	1
NC_001834	2
NC_006265	5
NC_007015	4
NC_011554	1
NC_001935	1
NC_001939	1
NC_001938	2
NC_002641	58
NC_005301	3
NC_004608	2
NC_001354	4
NC_001874	2
NC_002330	4
NC_003541	1
NC_006061	2
NC_006943	4
NC_015049	36
NC_015050	5
NC_015940	1
NC_001724	4
NC_013955	9
NC_003434	3
NC_006875	2
NC_001943	3
NC_003691	1
NC_003740	3
NC_003669	3
NC_007657	2
NC_015941	1
NC_016963	1
NC_007518	2
NC_007673	2
NC_007584	3
NC_007749	1
NC_007751	1
NC_002016	1
NC_015069	1
NC_005896	6
NC_006447	2
NC_001725	7
NC_004200	1
NC_001348	40
NC_008729	1
NC_010646	14
NC_008310	5
NC_008560	1
NC_004122	3
NC_007003	3
NC_008853	2
NC_010670	1
NC_010985	2
NC_010948	2
NC_011372	5
NC_012812	1
NC_001555	1
NC_002568	3
NC_007158	1
NC_002164	7
NC_001449	3
NC_022633	1
NC_022635	1
NC_022636	1
NC_022638	1
NC_008893	1
NC_008968	1
NC_010757	1
NC_015451	1
NC_013423	1
NC_014380	2
NC_013920	6
NC_013528	3
NC_014069	3
NC_014076	3
NC_022640	1
NC_022642	1
NC_008982	2
NC_008994	3
NC_015934	1
NC_003467	2
NC_003785	2
NC_014645	2
NC_014744	1
NC_006944	9
NC_014143	5
NC_014746	2
NC_014747	1
NC_003225	166
NC_037662	1
NC_037661	1
NC_030689	4
NC_028106	3
NC_017915	2
NC_019034	2
NC_032927	4
NC_024810	3
NC_013135	4
NC_034268	1
NC_034269	1
NC_034270	1
NC_034271	2
NC_036389	2
NC_037657	3
NC_034552	1
NC_034553	1
NC_034470	1
NC_026439	8
NC_034513	1
NC_034514	1
NC_038236	4
NC_038260	1
NC_038261	2
NC_038262	1
NC_038263	1
NC_003346	2
NC_003812	2
NC_003813	2
NC_003815	1
NC_003816	1
NC_003817	1
NC_003819	1
NC_011547	7
NC_017678	2
NC_038264	39
NC_038265	25
NC_038266	3
NC_038267	2
NC_038268	4
NC_038269	5
NC_038270	5
NC_038271	6
NC_038275	7
NC_038276	5
NC_038277	5
NC_038278	6
NC_038279	5
NC_038280	3
NC_038281	4
NC_038282	6
NC_038283	4
NC_038284	4
NC_038285	4
NC_038286	5
NC_038287	6
NC_038288	4
NC_038289	1
NC_038290	3
NC_038291	5
NC_038292	5
NC_038293	5
NC_038295	6
NC_038296	5
NC_038297	4
NC_038301	1
NC_038302	2
NC_038303	1
NC_038304	1
NC_038305	5
NC_038307	1
NC_038308	1
NC_038310	1
NC_038311	1
NC_038313	1
NC_038314	1
NC_038315	1
NC_038316	1
NC_038317	2
NC_038318	1
NC_038320	1
NC_038321	2
NC_038322	1
NC_038323	1
NC_038324	5
NC_038325	4
NC_038326	2
NC_038327	2
NC_038328	3
NC_038329	2
NC_038330	1
NC_038331	7
NC_038335	2
NC_038336	2
NC_038337	3
NC_038338	2
NC_038339	3
NC_038340	2
NC_038341	3
NC_038342	1
NC_038343	5
NC_038344	1
NC_038345	3
NC_038346	2
NC_038347	3
NC_038348	1
NC_038349	3
NC_038350	3
NC_038351	1
NC_038352	2
NC_038353	2
NC_038354	2
NC_038355	1
NC_038356	3
NC_038357	2
NC_038358	2
NC_038359	2
NC_038360	3
NC_038361	2
NC_038362	2
NC_038363	1
NC_038364	2
NC_038366	1
NC_038367	2
NC_038370	2
NC_038371	101
NC_038372	2
NC_038373	1
NC_038374	1
NC_038375	147
NC_038378	3
NC_038379	7
NC_038380	3
NC_038381	3
NC_038382	3
NC_038383	2
NC_038384	1
NC_038385	3
NC_038386	2
NC_038387	2
NC_038388	2
NC_038389	3
NC_038390	3
NC_038391	3
NC_038392	2
NC_038396	2
NC_038397	2
NC_038398	2
NC_038399	1
NC_038400	1
NC_038401	2
NC_038402	4
NC_038403	4
NC_038404	2
NC_038405	2
NC_038406	2
NC_038407	2
NC_038408	2
NC_038409	1
NC_038410	2
NC_038411	2
NC_038412	2
NC_038413	1
NC_038414	3
NC_038415	2
NC_038416	2
NC_038417	1
NC_038418	1
NC_038419	4
NC_038420	11
NC_038421	8
NC_038423	1
NC_038424	2
NC_038433	4
NC_038434	1
NC_038435	2
NC_038436	2
NC_038437	2
NC_038438	2
NC_038439	2
NC_038440	2
NC_038441	2
NC_038442	2
NC_038443	2
NC_038444	3
NC_038445	1
NC_038446	2
NC_038447	2
NC_038448	2
NC_038449	2
NC_038450	2
NC_038452	3
NC_038453	2
NC_038454	2
NC_038455	3
NC_038456	2
NC_038457	3
NC_038458	3
NC_038459	3
NC_038460	3
NC_038461	2
NC_038462	2
NC_038463	4
NC_038464	2
NC_038465	2
NC_038466	3
NC_038467	1
NC_038468	3
NC_038469	2
NC_038470	2
NC_038471	2
NC_038472	2
NC_038473	2
NC_038474	3
NC_038475	3
NC_038476	2
NC_038477	4
NC_038478	2
NC_038479	3
NC_038480	2
NC_038481	5
NC_038482	3
NC_038483	4
NC_038484	3
NC_038485	4
NC_038486	2
NC_038487	3
NC_038488	3
NC_038489	4
NC_038490	4
NC_038491	4
NC_038492	2
NC_038493	2
NC_038494	2
NC_038495	4
NC_038496	3
NC_038497	3
NC_038498	2
NC_038499	3
NC_038500	3
NC_038501	3
NC_038502	4
NC_038503	1
NC_038505	1
NC_038506	1
NC_038512	3
NC_038516	5
NC_038517	4
NC_038518	4
NC_038519	3
NC_038520	5
NC_038521	5
NC_038522	4
NC_038523	5
NC_038524	5
NC_038525	6
NC_038526	4
NC_038527	5
NC_038528	1
NC_038529	1
NC_038530	1
NC_038531	5
NC_038532	4
NC_038533	3
NC_038534	2
NC_038535	4
NC_038536	3
NC_038537	3
NC_038538	5
NC_038539	2
NC_038540	3
NC_038541	2
NC_038542	2
NC_038543	2
NC_038544	3
NC_038545	2
NC_038547	2
NC_038550	1
NC_038554	5
NC_038555	4
NC_038556	3
NC_038557	5
NC_038558	3
NC_038560	1
NC_038561	1
NC_038562	1
NC_038563	1
NC_038564	1
NC_038565	2
NC_038566	1
NC_038567	2
NC_038568	1
NC_038569	1
NC_038570	1
NC_038571	1
NC_038572	1
NC_038614	1
NC_038615	1
NC_038616	1
NC_038617	1
NC_038618	1
NC_038619	1
NC_038620	1
NC_038621	1
NC_038622	1
NC_038623	1
NC_038624	1
NC_038625	1
NC_038626	2
NC_038627	2
NC_038628	2
NC_038629	1
NC_038630	1
NC_038631	1
NC_038632	2
NC_038634	1
NC_038635	3
NC_038636	1
NC_038637	1
NC_038638	1
NC_038639	2
NC_038640	1
NC_038641	1
NC_038642	1
NC_038643	1
NC_038644	1
NC_038645	1
NC_038646	2
NC_038647	1
NC_038648	1
NC_038649	1
NC_038650	2
NC_038651	1
NC_038652	1
NC_038653	1
NC_038654	2
NC_038655	2
NC_038656	1
NC_038657	2
NC_038658	1
NC_038659	1
NC_038660	1
NC_038661	2
NC_038662	1
NC_038663	1
NC_038664	1
NC_038665	1
NC_038666	1
NC_038667	1
NC_038668	1
NC_038669	4
NC_038670	3
NC_038671	4
NC_038672	4
NC_038673	3
NC_038674	2
NC_038675	3
NC_038676	2
NC_038677	2
NC_038678	2
NC_038679	2
NC_038681	2
NC_038682	2
NC_038683	1
NC_038684	1
NC_038685	2
NC_038686	1
NC_038687	1
NC_038688	1
NC_038689	1
NC_038690	1
NC_038691	1
NC_038692	1
NC_038693	1
NC_038694	2
NC_038695	1
NC_038696	2
NC_038697	2
NC_038698	2
NC_038699	2
NC_038700	1
NC_038701	2
NC_038702	5
NC_038703	2
NC_038704	1
NC_038705	2
NC_038709	1
NC_038710	1
NC_038711	1
NC_038712	1
NC_038713	2
NC_038714	1
NC_038715	1
NC_038716	1
NC_038717	1
NC_038718	2
NC_038719	1
NC_038720	1
NC_038721	1
NC_038722	1
NC_038723	1
NC_038724	1
NC_038725	1
NC_038726	1
NC_038727	1
NC_038728	1
NC_038729	1
NC_038730	1
NC_038731	1
NC_038732	1
NC_038733	1
NC_038734	1
NC_038735	1
NC_038736	1
NC_038737	1
NC_038738	1
NC_038739	2
NC_038740	2
NC_038741	1
NC_038742	1
NC_038743	2
NC_038744	2
NC_038745	1
NC_038746	3
NC_038747	1
NC_038748	1
NC_038749	2
NC_038750	1
NC_038755	2
NC_038756	5
NC_038757	2
NC_038758	2
NC_038759	1
NC_038760	1
NC_038761	1
NC_038762	1
NC_038763	2
NC_038764	1
NC_038765	2
NC_038766	2
NC_038767	1
NC_038768	1
NC_038769	1
NC_038770	1
NC_038771	2
NC_038772	1
NC_038773	1
NC_038774	5
NC_038775	1
NC_038776	1
NC_038777	1
NC_038782	1
NC_038783	2
NC_038784	2
NC_038785	2
NC_038786	3
NC_038787	7
NC_038788	3
NC_038789	6
NC_038792	2
NC_038793	1
NC_038794	2
NC_038795	1
NC_038796	2
NC_038797	2
NC_038798	3
NC_038799	2
NC_038800	1
NC_038801	2
NC_038802	2
NC_038803	1
NC_038804	3
NC_038805	3
NC_038806	1
NC_038807	3
NC_038808	1
NC_038809	1
NC_038810	1
NC_038811	1
NC_038812	1
NC_038813	1
NC_038814	1
NC_038815	1
NC_038816	1
NC_038823	2
NC_038824	2
NC_038825	3
NC_038826	1
NC_038837	1
NC_038838	2
NC_038845	2
NC_038846	1
NC_038847	1
NC_038848	2
NC_038849	4
NC_038852	1
NC_038853	1
NC_038854	1
NC_038855	1
NC_038856	1
NC_038857	4
NC_038858	2
NC_038859	1
NC_038860	1
NC_038861	8
NC_038862	2
NC_038863	1
NC_038864	1
NC_038865	1
NC_038866	1
NC_038867	1
NC_038868	3
NC_038869	1
NC_038870	1
NC_038871	2
NC_038872	1
NC_038873	2
NC_038874	2
NC_038875	2
NC_038876	4
NC_038877	2
NC_038878	1
NC_038879	4
NC_038880	2
NC_038881	3
NC_038883	2
NC_038884	3
NC_038885	2
NC_038886	1
NC_038887	3
NC_038888	4
NC_038889	5
NC_038890	3
NC_038891	1
NC_038893	2
NC_038894	1
NC_038895	3
NC_038896	2
NC_038897	4
NC_038899	3
NC_038900	2
NC_038901	3
NC_038902	1
NC_038903	1
NC_038904	1
NC_038905	2
NC_038906	1
NC_038907	1
NC_038908	1
NC_038909	1
NC_038910	1
NC_038911	1
NC_038912	1
NC_038913	2
NC_038914	4
NC_038915	1
NC_038916	1
NC_038917	1
NC_038918	1
NC_038919	3
NC_038920	1
NC_038922	2
NC_038923	2
NC_038924	1
NC_038925	1
NC_038926	1
NC_038927	2
NC_038928	2
NC_038929	4
NC_038930	2
NC_038934	2
NC_038935	2
NC_038936	1
NC_038937	1
NC_038938	2
NC_038939	1
NC_038940	1
NC_038941	1
NC_038942	2
NC_038943	1
NC_038944	1
NC_038945	1
NC_038946	1
NC_038947	1
NC_038948	1
NC_038949	2
NC_038950	1
NC_038951	1
NC_038952	2
NC_038954	1
NC_038956	3
NC_038957	1
NC_038958	1
NC_038959	1
NC_038960	3
NC_038961	1
NC_038962	2
NC_038963	3
NC_038964	1
NC_038966	3
NC_038967	2
NC_038968	3
NC_038969	2
NC_038970	2
NC_038971	2
NC_038972	1
NC_038973	1
NC_038975	1
NC_038976	2
NC_038977	3
NC_038978	3
NC_038979	5
NC_038980	3
NC_038981	4
NC_038984	1
NC_038985	2
NC_038986	3
NC_038987	4
NC_038988	3
NC_038990	3
NC_038992	3
NC_038993	1
NC_038994	3
NC_038995	3
NC_038996	1
NC_038997	1
NC_038998	1
NC_038999	1
NC_039000	1
NC_039001	3
NC_039002	1
NC_039003	2
NC_039004	1
NC_039007	3
NC_039008	2
NC_039011	1
NC_039012	1
NC_039013	3
NC_039014	4
NC_039015	6
NC_039016	6
NC_039017	6
NC_039018	6
NC_039019	7
NC_039020	4
NC_039021	6
NC_039022	6
NC_039023	2
NC_039024	5
NC_039025	5
NC_039026	7
NC_039027	6
NC_039028	5
NC_039029	6
NC_039030	6
NC_039031	7
NC_039033	2
NC_039035	1
NC_039036	5
NC_039037	4
NC_039038	4
NC_039039	5
NC_039040	4
NC_039041	4
NC_039042	3
NC_039043	2
NC_039044	3
NC_039045	4
NC_039048	2
NC_039049	2
NC_039050	2
NC_039051	4
NC_039052	4
NC_039053	4
NC_039054	2
NC_039055	4
NC_039056	2
NC_039057	3
NC_039058	3
NC_039059	4
NC_039060	3
NC_039061	5
NC_039062	5
NC_039063	5
NC_039064	5
NC_039065	4
NC_039066	4
NC_039067	4
NC_039068	4
NC_039069	4
NC_039070	4
NC_039071	3
NC_039072	1
NC_039073	2
NC_039074	1
NC_039075	2
NC_039076	2
NC_039077	1
NC_039078	2
NC_039079	1
NC_039080	2
NC_039081	1
NC_039082	2
NC_039083	1
NC_039084	2
NC_039085	7
NC_039086	5
NC_039087	3
NC_039088	1
NC_039089	5
NC_038319	2
NC_039189	3
NC_039190	3
NC_039194	5
NC_039195	5
NC_039196	6
NC_039197	5
NC_039198	6
NC_039200	6
NC_039201	6
NC_039202	8
NC_039206	4
NC_039208	6
NC_039209	1
NC_039211	2
NC_039212	2
NC_039213	128
NC_039214	2
NC_039215	2
NC_039216	1
NC_039223	5
NC_039228	2
NC_039229	1
NC_039230	4
NC_039231	7
NC_039232	1
NC_039233	2
NC_039234	1
NC_039235	2
NC_039236	5
NC_039237	1
NC_039238	6
NC_039239	1
NC_039240	1
NC_039242	5
NC_039199	8
NC_030452	3
NC_034486	1
NC_034487	1
NC_034506	1
NC_034205	1
NC_034534	5
NC_034535	5
NC_034540	4
NC_034539	3
NC_034557	2
NC_034558	1
NC_034564	1
NC_034536	6
NC_034532	4
NC_034616	4
NC_034559	1
NC_034560	1
NC_034565	1
NC_034549	4
NC_034550	6
NC_034530	6
NC_034541	5
NC_034538	8
NC_034537	11
NC_034533	10
NC_034531	10
NC_034529	6
NC_034457	1
NC_034459	1
NC_034461	2
NC_034458	2
NC_034460	1
NC_034468	1
NC_030451	3
NC_034544	7
NC_034543	10
NC_034542	7
NC_030466	3
NC_034388	2
NC_034389	1
NC_034392	1
NC_034551	4
NC_030463	1
NC_030460	2
NC_030464	1
NC_030468	2
NC_030469	2
NC_030465	3
NC_030467	2
NC_030470	3
NC_030473	2
NC_030478	3
NC_030455	2
NC_030457	3
NC_030459	2
NC_030471	2
NC_030474	2
NC_030477	2
NC_030456	2
NC_030475	4
NC_034466	1
NC_034467	1
NC_034473	2
NC_030449	2
NC_034444	3
NC_034445	3
NC_034452	1
NC_034204	2
NC_034207	3
NC_034208	1
NC_034206	1
NC_034569	5
NC_034508	5
NC_034509	4
NC_034515	1
NC_034525	2
NC_034528	1
NC_034518	2
NC_034519	1
NC_034527	2
NC_034516	2
NC_034517	1
NC_034526	2
NC_034456	5
NC_034568	2
NC_039191	1
NC_039192	3
NC_039193	2
NC_038751	1
NC_038752	2
NC_038754	1
NC_039183	1
NC_039184	1
NC_038932	4
NC_038369	105
NC_030403	3
NC_039224	1
NC_039225	6
NC_039226	1
NC_039227	2
NC_038574	1
NC_038575	1
NC_038576	1
NC_038577	1
NC_038578	1
NC_038579	2
NC_038580	1
NC_038581	1
NC_038582	1
NC_038583	1
NC_038790	1
NC_038791	3
NC_038778	1
NC_038779	1
NC_038780	2
NC_038781	1
NC_038376	4
NC_038377	4
NC_038835	1
NC_038817	1
NC_038818	2
NC_038819	1
NC_038820	3
NC_038821	1
NC_038822	1
NC_038839	3
NC_038840	3
NC_038827	1
NC_038828	2
NC_038841	1
NC_038842	1
NC_038829	1
NC_038830	2
NC_038831	1
NC_038832	1
NC_038833	1
NC_038834	1
NC_038298	1
NC_038299	1
NC_038300	3
NC_039005	2
NC_039006	2
NC_038850	3
NC_038851	3
NC_005953	1
NC_002654	103
NC_038892	1
NC_038955	1
NC_038974	1
NC_039241	1
NC_008987	2
NC_023162	2
NC_032097	4
NC_032681	3
NC_039185	1
NC_038933	2
NC_038836	1
NC_004162	2
NC_039345	4
NC_031755	1
NC_033492	1
NC_033493	1
NC_014373	5
NC_039476	3
NC_029646	2
NC_027704	1
NC_028875	1
NC_028963	6
NC_032987	9
NC_040180	1
NC_040181	1
NC_040185	2
NC_040186	2
NC_040187	2
NC_040189	2
NC_038991	2
NC_040191	1
NC_040192	1
NC_028459	5
NC_034566	1
NC_026168	2
NC_001664	76
NC_007733	4
NC_015782	3
NC_016038	3
NC_028237	9
NC_028460	3
NC_040433	3
NC_040590	2
NC_040592	2
NC_040593	3
NC_040663	4
NC_040777	2
NC_040778	2
NC_033780	138
NC_033819	1
NC_033818	3
NC_040360	2
NC_040358	4
NC_040385	2
NC_040384	2
NC_040796	6
NC_040357	2
NC_001477	2
NC_027632	2
NC_009823	1
NC_009824	1
NC_009825	1
NC_009826	2
NC_009827	1
NC_038429	3
NC_000943	1
NC_001655	1
NC_001672	2
NC_001809	2
NC_002031	1
NC_003635	1
NC_003675	1
NC_003676	1
NC_003687	2
NC_003690	2
NC_003996	1
NC_004119	1
NC_005062	1
NC_008718	1
NC_008719	2
NC_021069	1
NC_023424	1
NC_023439	1
NC_026620	1
NC_026624	1
NC_027709	1
NC_027999	1
NC_029054	1
NC_030289	1
NC_033693	1
NC_033694	3
NC_033697	1
NC_033698	1
NC_033699	1
NC_033715	2
NC_033721	2
NC_001437	1
NC_005064	1
NC_007580	1
NC_006551	1
NC_008604	1
NC_009028	1
NC_009029	2
NC_012671	1
NC_012932	1
NC_016997	1
NC_017086	3
NC_018705	3
NC_026623	1
NC_027817	2
NC_027819	2
NC_030401	2
NC_032088	1
NC_033723	1
NC_033724	1
NC_033726	1
NC_034007	2
NC_034018	2
NC_034151	2
NC_034242	1
NC_035889	1
NC_039218	1
NC_039219	1
NC_030791	1
NC_040776	1
NC_040682	1
NC_040610	2
NC_040788	2
NC_001669	5
NC_002690	1
NC_004018	1
NC_004019	1
NC_008495	1
NC_008579	2
NC_009333	70
NC_009530	1
NC_010236	3
NC_011829	1
NC_012213	5
NC_012533	2
NC_012534	1
NC_012735	1
NC_013590	49
NC_013699	3
NC_014952	5
NC_014953	5
NC_014954	4
NC_014956	6
NC_022619	1
NC_024018	1
NC_027221	2
NC_027222	3
NC_030119	5
NC_030120	4
NC_030121	4
NC_030122	5
NC_030123	3
NC_030124	4
NC_030125	3
NC_030128	3
NC_030129	3
NC_033770	1
NC_033771	1
NC_034614	3
NC_034615	3
NC_035070	3
NC_035211	2
NC_035212	5
NC_035213	3
NC_035462	3
NC_035463	1
NC_038234	3
NC_038257	1
NC_038258	4
NC_038259	1
NC_038273	1
NC_038274	1
NC_038306	1
NC_038309	1
NC_038312	1
NC_038365	1
NC_038368	1
NC_038393	3
NC_038394	2
NC_038395	2
NC_038422	1
NC_038451	3
NC_038504	4
NC_038513	2
NC_038514	3
NC_038515	1
NC_038546	2
NC_038559	5
NC_038584	1
NC_038585	1
NC_038586	1
NC_038587	1
NC_038588	1
NC_038589	1
NC_038590	1
NC_038591	1
NC_038592	1
NC_038593	1
NC_038594	1
NC_038596	1
NC_038597	1
NC_038598	1
NC_038600	1
NC_038601	1
NC_038602	1
NC_038603	1
NC_038604	1
NC_038605	1
NC_038606	1
NC_038607	1
NC_038608	1
NC_038609	2
NC_038610	1
NC_038611	1
NC_038612	2
NC_038613	1
NC_038680	3
NC_038706	1
NC_038707	2
NC_038708	1
NC_038843	2
NC_038844	2
NC_038898	1
NC_038965	3
NC_038982	2
NC_038983	2
NC_038989	2
NC_039009	2
NC_039010	1
NC_039046	3
NC_039047	3
NC_039186	1
NC_039187	1
NC_039188	1
NC_039203	4
NC_039204	1
NC_039205	2
NC_039210	1
NC_039217	2
NC_039220	1
NC_039221	1
NC_039222	2
NC_027716	3
NC_024889	1
NC_038425	3
NC_038431	1
NC_027717	1
NC_001654	3
NC_038953	2
NC_043034	1
NC_043035	1
NC_043036	1
NC_043037	1
NC_043042	40
NC_043043	4
NC_043044	1
NC_043045	1
NC_043046	2
NC_043047	1
NC_043048	5
NC_043049	1
NC_043050	1
NC_043051	1
NC_043052	1
NC_043053	1
NC_043054	78
NC_043055	2
NC_043056	2
NC_043057	1
NC_043058	7
NC_043059	2
NC_043060	1
NC_043061	1
NC_043062	1
NC_043063	1
NC_043064	1
NC_043066	1
NC_043067	5
NC_043068	1
NC_043069	1
NC_043070	1
NC_043071	1
NC_043072	1
NC_043073	1
NC_043074	1
NC_043075	1
NC_043076	1
NC_043077	1
NC_043078	1
NC_043079	4
NC_043080	1
NC_043081	3
NC_043082	3
NC_043083	2
NC_043084	1
NC_043085	1
NC_043086	2
NC_043087	5
NC_043088	3
NC_043089	2
NC_043090	1
NC_043091	2
NC_043095	2
NC_043096	2
NC_043097	2
NC_043098	2
NC_043099	2
NC_043100	2
NC_043101	2
NC_043102	3
NC_043103	3
NC_043104	2
NC_043105	8
NC_043106	9
NC_043107	8
NC_043108	10
NC_043109	1
NC_043111	1
NC_043112	1
NC_043114	1
NC_043115	2
NC_043116	1
NC_043117	1
NC_043118	1
NC_043119	4
NC_043120	3
NC_043121	3
NC_043122	1
NC_043123	3
NC_043124	1
NC_043125	1
NC_043126	1
NC_043127	2
NC_043131	1
NC_043132	1
NC_043133	2
NC_043134	1
NC_043135	1
NC_043136	1
NC_043137	1
NC_043138	1
NC_043139	1
NC_043140	1
NC_043141	1
NC_043142	2
NC_043143	1
NC_043144	2
NC_043145	1
NC_043146	1
NC_043147	1
NC_043148	2
NC_043149	1
NC_043150	1
NC_043151	2
NC_043152	1
NC_043153	1
NC_043154	1
NC_043155	1
NC_043156	1
NC_043157	1
NC_043158	1
NC_043159	1
NC_043160	1
NC_043161	1
NC_043162	1
NC_043163	1
NC_043164	2
NC_043165	2
NC_043166	1
NC_043167	1
NC_043168	1
NC_043169	1
NC_043170	2
NC_043171	1
NC_043172	2
NC_043173	1
NC_043174	1
NC_043175	1
NC_043176	2
NC_043177	1
NC_043180	1
NC_043181	1
NC_043182	1
NC_043183	1
NC_043184	1
NC_043185	1
NC_043186	1
NC_043187	1
NC_043188	1
NC_043189	1
NC_043190	1
NC_043191	1
NC_043192	1
NC_043193	1
NC_043194	1
NC_043195	1
NC_043196	1
NC_043197	2
NC_043198	1
NC_043199	1
NC_043200	1
NC_043201	1
NC_043202	1
NC_043204	1
NC_043205	1
NC_043206	1
NC_043207	1
NC_043208	1
NC_043210	2
NC_043213	1
NC_043223	91
NC_043224	4
NC_043225	10
NC_043226	7
NC_043227	12
NC_043228	23
NC_043258	1
NC_043261	4
NC_043262	1
NC_043263	5
NC_043264	2
NC_043265	1
NC_043266	4
NC_043267	4
NC_043270	1
NC_043271	4
NC_043273	3
NC_043274	1
NC_043382	2
NC_043385	1
NC_043386	1
NC_043389	1
NC_043392	1
NC_043393	4
NC_043394	1
NC_043395	1
NC_043396	2
NC_043397	1
NC_043400	2
NC_043401	2
NC_043402	3
NC_043403	3
NC_043404	2
NC_043406	6
NC_043407	1
NC_043408	1
NC_043409	1
NC_043410	11
NC_043411	1
NC_043412	3
NC_043413	3
NC_043414	3
NC_043415	3
NC_043416	1
NC_043417	3
NC_043418	4
NC_043420	1
NC_043421	1
NC_043422	1
NC_043423	2
NC_043424	2
NC_043425	1
NC_043426	1
NC_043428	2
NC_043429	1
NC_043430	1
NC_043431	1
NC_043432	4
NC_043433	2
NC_043445	7
NC_043446	2
NC_043447	1
NC_043448	2
NC_043449	1
NC_043450	1
NC_043451	1
NC_043452	2
NC_043453	9
NC_043470	2
NC_043471	1
NC_043472	1
NC_043473	3
NC_043474	5
NC_043475	2
NC_043476	1
NC_043483	5
NC_043484	6
NC_043485	3
NC_043486	5
NC_043488	4
NC_043489	4
NC_043490	8
NC_043491	4
NC_043493	3
NC_043494	1
NC_043495	1
NC_043496	2
NC_043497	2
NC_043498	2
NC_043499	1
NC_043500	1
NC_043501	1
NC_043505	4
NC_043512	3
NC_043513	4
NC_043514	2
NC_043515	2
NC_043516	3
NC_043518	2
NC_043519	1
NC_043520	106
NC_043521	1
NC_043522	1
NC_043523	7
NC_043524	2
NC_043525	6
NC_043527	1
NC_043528	1
NC_043529	120
NC_043530	151
NC_043531	2
NC_043532	1
NC_043533	4
NC_043534	3
NC_043535	3
NC_043536	1
NC_043537	1
NC_043538	6
NC_043539	7
NC_043540	7
NC_043541	2
NC_043542	2
NC_043543	2
NC_043544	1
NC_043561	1
NC_043562	1
NC_043563	1
NC_043606	1
NC_043607	1
NC_043608	1
NC_043609	1
NC_043610	2
NC_043611	1
NC_043656	2
NC_043657	1
NC_043658	1
NC_043659	1
NC_043660	1
NC_043661	2
NC_043669	1
NC_043670	2
NC_043671	1
NC_043672	1
NC_043673	1
NC_043674	1
NC_043675	1
NC_043676	2
NC_043677	2
NC_043678	2
NC_043682	2
NC_043683	1
NC_043492	2
NC_005165	6
NC_043487	8
NC_001474	2
NC_001475	2
NC_002640	1
NC_004102	2
NC_031324	3
NC_025672	1
NC_031916	1
NC_038426	1
NC_038427	3
NC_038428	2
NC_038430	1
NC_038432	2
NC_026797	2
NC_025673	1
NC_039897	2
NC_044045	3
NC_044046	3
NC_001563	1
NC_009942	1
NC_012532	1
NC_029055	1
NC_031950	3
NC_044047	4
NC_029645	3
NC_029647	2
NC_039475	2
NC_021153	2
NC_039477	3
NC_040876	3
NC_025349	5
NC_043503	1
NC_043504	1
NC_043502	2
NC_043689	1
NC_043690	1
NC_043691	1
NC_043558	1
NC_043559	1
NC_043560	1
NC_043627	1
NC_043628	1
NC_043629	1
NC_043633	1
NC_043634	1
NC_043635	1
NC_043636	1
NC_043637	1
NC_043638	1
NC_043639	2
NC_043640	1
NC_043641	1
NC_043684	1
NC_043685	2
NC_043618	1
NC_043619	3
NC_043620	1
NC_043630	1
NC_043631	1
NC_043632	1
NC_043579	1
NC_043580	1
NC_043581	1
NC_043576	1
NC_043577	1
NC_043578	1
NC_043552	2
NC_043553	1
NC_043554	1
NC_043597	1
NC_043598	1
